subj,block,pm_acc,meanTrial_rt,og_acc,blockType
s03,"('maintain1', 2)",1.0,0.7145558320558988,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.74351822412931,0.9285714285714286,Maintain
s03,"('maintain1', 2)",1.0,1.2179394960403442,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.7170412757179954,0.9166666666666666,Maintain
s03,"('maintain1', 2)",1.0,0.6628330605370658,1.0,Maintain
s03,"('maintain1', 2)",1.0,0.7288877230424148,0.9333333333333333,Maintain
s03,"('maintain2', 5)",0.0,0.8190699304853167,0.875,Maintain
s03,"('maintain2', 5)",0.0,1.0207829475402832,0.75,Maintain
s03,"('maintain2', 5)",1.0,0.706960950578962,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.695104140501756,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.7148670716719194,0.9166666666666666,Maintain
s03,"('maintain2', 5)",1.0,0.6550540725390116,0.9230769230769231,Maintain
s03,"('maintain2', 5)",1.0,0.7736232545640733,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.7131762504577637,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.6286894358121432,0.9333333333333333,Maintain
s03,"('maintain2', 5)",1.0,0.6790906832768366,0.9285714285714286,Maintain
s03,"('maintain2', 5)",1.0,0.7214207432486794,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.7616397380828858,1.0,Maintain
s03,"('maintain2', 5)",1.0,1.37369704246521,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.877678936178034,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.8132895946502685,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.6523621593202863,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.7572028875350952,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.6417090892791748,1.0,Maintain
s03,"('maintain2', 5)",1.0,0.6616533696651459,1.0,Maintain
s03,"('maintain2', 5)",0.0,0.8544214248657227,0.8333333333333334,Maintain
s04,"('maintain1', 2)",1.0,0.7614397472805448,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.7568708383120023,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.6377742473895733,0.9285714285714286,Maintain
s04,"('maintain1', 2)",1.0,0.7837422490119934,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.6992877079890325,0.9285714285714286,Maintain
s04,"('maintain1', 2)",1.0,0.582145265170506,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.7414389451344808,1.0,Maintain
s04,"('maintain1', 2)",0.0,0.624387264251709,0.8333333333333334,Maintain
s04,"('maintain1', 2)",1.0,0.7215667724609375,0.9090909090909091,Maintain
s04,"('maintain1', 2)",1.0,0.6641663789749146,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.6604711413383484,1.0,Maintain
s04,"('maintain1', 2)",0.0,0.6506705760955811,0.9090909090909091,Maintain
s04,"('maintain1', 2)",1.0,0.7826669812202454,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.7777982354164124,1.0,Maintain
s04,"('maintain1', 2)",1.0,1.1525280475616455,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.7106651067733765,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.6215521555680495,0.9333333333333333,Maintain
s04,"('maintain1', 2)",0.0,0.6388812959194183,0.8888888888888888,Maintain
s04,"('maintain1', 2)",1.0,0.7202629844347636,1.0,Maintain
s04,"('maintain1', 2)",1.0,0.6669666171073914,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6369470159212748,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6576444669203325,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6742693356105259,1.0,Maintain
s04,"('maintain2', 5)",0.0,0.5839996933937073,0.8888888888888888,Maintain
s04,"('maintain2', 5)",1.0,0.6683239638805389,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6741646803342379,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6093470255533854,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6837062618949197,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.7069352184023175,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.695672869682312,1.0,Maintain
s04,"('maintain2', 5)",0.0,,0.0,Maintain
s04,"('maintain2', 5)",1.0,0.6680599848429362,0.9230769230769231,Maintain
s04,"('maintain2', 5)",1.0,0.8268000284830729,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.5760160514286586,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.625334654535566,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.7633301019668579,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.6839733123779297,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.7116703748703003,1.0,Maintain
s04,"('maintain2', 5)",1.0,0.648001107302579,0.9166666666666666,Maintain
s04,"('maintain2', 5)",1.0,0.6527951444898333,1.0,Maintain
s05,"('maintain1', 2)",1.0,0.7641418661390033,1.0,Maintain
s05,"('maintain1', 2)",1.0,1.051405429840088,1.0,Maintain
s05,"('maintain1', 2)",0.0,0.922167032957077,0.8888888888888888,Maintain
s05,"('maintain1', 2)",0.0,0.8941405686465177,0.9166666666666666,Maintain
s05,"('maintain1', 2)",1.0,0.9169107675552368,0.75,Maintain
s05,"('maintain1', 2)",1.0,0.7558458911048042,0.9,Maintain
s05,"('maintain1', 2)",0.0,0.7642201662063599,0.9090909090909091,Maintain
s05,"('maintain1', 2)",1.0,0.9541138302196156,0.7857142857142857,Maintain
s05,"('maintain1', 2)",1.0,1.0909974358298562,1.0,Maintain
s05,"('maintain1', 2)",1.0,0.9491598972907433,0.9333333333333333,Maintain
s05,"('maintain1', 2)",1.0,0.7985402345657349,1.0,Maintain
s05,"('maintain1', 2)",0.0,0.9397350152333578,0.75,Maintain
s05,"('maintain1', 2)",1.0,1.1613431160266583,1.0,Maintain
s05,"('maintain1', 2)",0.0,0.8859663009643555,0.875,Maintain
s05,"('maintain1', 2)",0.0,0.6827200889587403,1.0,Maintain
s05,"('maintain1', 2)",1.0,1.3286949396133423,0.6666666666666666,Maintain
s05,"('maintain1', 2)",1.0,0.8949372087206159,1.0,Maintain
s05,"('maintain1', 2)",1.0,0.8337453774043492,1.0,Maintain
s05,"('maintain1', 2)",1.0,0.8766412205166287,0.9,Maintain
s05,"('maintain1', 2)",0.0,0.8328836262226105,0.8888888888888888,Maintain
s05,"('maintain2', 5)",0.0,0.8259070515632629,1.0,Maintain
s05,"('maintain2', 5)",1.0,1.0865504008073072,1.0,Maintain
s05,"('maintain2', 5)",1.0,0.9206647872924805,1.0,Maintain
s05,"('maintain2', 5)",0.0,0.8186101696707986,0.9166666666666666,Maintain
s05,"('maintain2', 5)",0.0,0.8760526478290558,0.7272727272727273,Maintain
s05,"('maintain2', 5)",0.0,0.9255232334136962,1.0,Maintain
s05,"('maintain2', 5)",1.0,0.7783912590571812,0.7777777777777778,Maintain
s05,"('maintain2', 5)",1.0,0.9296548167864481,0.8571428571428571,Maintain
s05,"('maintain2', 5)",1.0,1.091801404953003,1.0,Maintain
s05,"('maintain2', 5)",0.0,0.8264037370681763,0.8,Maintain
s05,"('maintain2', 5)",1.0,0.8647282773798163,1.0,Maintain
s05,"('maintain2', 5)",0.0,0.6789805889129639,0.625,Maintain
s05,"('maintain2', 5)",0.0,0.840377688407898,0.8571428571428571,Maintain
s05,"('maintain2', 5)",1.0,1.069715181986491,0.75,Maintain
s05,"('maintain2', 5)",0.0,0.8262105171497052,1.0,Maintain
s05,"('maintain2', 5)",1.0,0.9433934450149536,1.0,Maintain
s05,"('maintain2', 5)",1.0,0.9464852809906006,1.0,Maintain
s05,"('maintain2', 5)",0.0,0.8058622564588275,0.7777777777777778,Maintain
s05,"('maintain2', 5)",1.0,1.243782679239909,0.75,Maintain
s05,"('maintain2', 5)",0.0,0.7527189519670274,0.75,Maintain
s06,"('maintain1', 2)",1.0,0.9163441107823298,0.9285714285714286,Maintain
s06,"('maintain1', 2)",0.0,0.6679637432098389,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7391219139099121,0.9090909090909091,Maintain
s06,"('maintain1', 2)",1.0,0.8073421716690063,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.73679349639199,0.9166666666666666,Maintain
s06,"('maintain1', 2)",1.0,1.2496309280395508,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.9860354065895081,0.8888888888888888,Maintain
s06,"('maintain1', 2)",1.0,0.8059919595718383,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7902701430850558,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.829754650592804,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7556179119990423,0.9285714285714286,Maintain
s06,"('maintain1', 2)",1.0,0.7618496077401298,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.64147582420936,0.9333333333333333,Maintain
s06,"('maintain1', 2)",1.0,0.7731559872627258,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7883099794387818,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7542861898740133,1.0,Maintain
s06,"('maintain1', 2)",1.0,0.7541904666207053,1.0,Maintain
s06,"('maintain1', 2)",0.0,0.8992754220962523,0.6666666666666666,Maintain
s06,"('maintain1', 2)",0.0,0.8483848174413046,0.9230769230769231,Maintain
s06,"('maintain1', 2)",1.0,0.7750106224646935,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.9290928363800048,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.8986215194066366,0.8666666666666667,Maintain
s06,"('maintain2', 5)",1.0,0.8778239488601685,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.8493617534637451,1.0,Maintain
s06,"('maintain2', 5)",0.0,0.8372658789157867,0.8888888888888888,Maintain
s06,"('maintain2', 5)",1.0,0.8726410269737244,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.9227255412510463,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.8161538730968129,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.8647156238555909,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.7279614011446635,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.9236038648165189,1.0,Maintain
s06,"('maintain2', 5)",0.0,0.7753629684448242,0.6666666666666666,Maintain
s06,"('maintain2', 5)",1.0,0.6908399191769686,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.7386666297912597,1.0,Maintain
s06,"('maintain2', 5)",0.0,0.9188087636774237,0.9166666666666666,Maintain
s06,"('maintain2', 5)",0.0,0.7853563172476632,0.9333333333333333,Maintain
s06,"('maintain2', 5)",1.0,0.8075424194335937,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.8151422228131976,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.9600413375430636,1.0,Maintain
s06,"('maintain2', 5)",1.0,0.7672987717848557,1.0,Maintain
s07,"('maintain1', 2)",1.0,1.06966233253479,0.8571428571428571,Maintain
s07,"('maintain1', 2)",0.0,0.6657559871673584,0.5,Maintain
s07,"('maintain1', 2)",0.0,0.6872268517812093,0.8571428571428571,Maintain
s07,"('maintain1', 2)",0.0,0.8023772504594591,0.75,Maintain
s07,"('maintain1', 2)",0.0,0.8074914758855646,0.8461538461538461,Maintain
s07,"('maintain1', 2)",1.0,0.7546738862991333,1.0,Maintain
s07,"('maintain1', 2)",1.0,0.9658145563943046,0.875,Maintain
s07,"('maintain1', 2)",1.0,0.7204380886895316,1.0,Maintain
s07,"('maintain1', 2)",1.0,0.9406703618856577,0.9285714285714286,Maintain
s07,"('maintain1', 2)",1.0,0.904296453182514,1.0,Maintain
s07,"('maintain1', 2)",1.0,0.7301753851083609,0.9333333333333333,Maintain
s07,"('maintain1', 2)",1.0,0.9211228110573508,0.9166666666666666,Maintain
s07,"('maintain1', 2)",1.0,0.8058062076568604,1.0,Maintain
s07,"('maintain1', 2)",1.0,0.843707349565294,1.0,Maintain
s07,"('maintain1', 2)",0.0,0.8268793423970541,0.75,Maintain
s07,"('maintain1', 2)",1.0,0.9489133093092177,1.0,Maintain
s07,"('maintain1', 2)",0.0,0.9224312040540907,0.9,Maintain
s07,"('maintain1', 2)",1.0,0.978448232014974,0.9,Maintain
s07,"('maintain1', 2)",1.0,0.7465634644031525,1.0,Maintain
s07,"('maintain1', 2)",1.0,1.179168462753296,1.0,Maintain
s07,"('maintain2', 5)",1.0,1.0162493652767606,0.9,Maintain
s07,"('maintain2', 5)",0.0,0.7682669162750244,0.9230769230769231,Maintain
s07,"('maintain2', 5)",1.0,0.8605869081285265,0.9,Maintain
s07,"('maintain2', 5)",1.0,1.542686939239502,1.0,Maintain
s07,"('maintain2', 5)",1.0,0.7561145623524984,1.0,Maintain
s07,"('maintain2', 5)",1.0,0.7832064032554626,1.0,Maintain
s07,"('maintain2', 5)",1.0,0.8569453954696655,1.0,Maintain
s07,"('maintain2', 5)",1.0,0.820177056572654,1.0,Maintain
s07,"('maintain2', 5)",1.0,0.8653327941894531,0.8333333333333334,Maintain
s07,"('maintain2', 5)",1.0,0.7817601607396052,0.9285714285714286,Maintain
s07,"('maintain2', 5)",0.0,0.9139092990330288,0.9333333333333333,Maintain
s07,"('maintain2', 5)",1.0,0.9011876583099365,0.8666666666666667,Maintain
s07,"('maintain2', 5)",0.0,0.6989587220278654,0.8461538461538461,Maintain
s07,"('maintain2', 5)",0.0,1.4750325679779053,0.5,Maintain
s07,"('maintain2', 5)",1.0,0.7001337110996246,0.8888888888888888,Maintain
s07,"('maintain2', 5)",1.0,0.8029290437698364,1.0,Maintain
s07,"('maintain2', 5)",0.0,1.0063361644744873,0.7142857142857143,Maintain
s07,"('maintain2', 5)",0.0,0.8433522077707144,0.9285714285714286,Maintain
s07,"('maintain2', 5)",0.0,0.82237548828125,0.8333333333333334,Maintain
s07,"('maintain2', 5)",1.0,0.7505581080913544,0.8,Maintain
s08,"('maintain1', 2)",0.0,0.5446321070194244,0.8,Maintain
s08,"('maintain1', 2)",1.0,0.7749656571282281,0.8181818181818182,Maintain
s08,"('maintain1', 2)",0.0,0.47844262556596234,0.9166666666666666,Maintain
s08,"('maintain1', 2)",0.0,0.594436526298523,0.75,Maintain
s08,"('maintain1', 2)",1.0,0.6145421947751727,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.7957013737071644,0.8461538461538461,Maintain
s08,"('maintain1', 2)",1.0,0.6779939478093927,0.9166666666666666,Maintain
s08,"('maintain1', 2)",1.0,0.7867144346237183,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.7428237199783325,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.696495532989502,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6631111587796893,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6566308604346381,1.0,Maintain
s08,"('maintain1', 2)",1.0,1.3109698295593262,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6507545801309439,0.9333333333333333,Maintain
s08,"('maintain1', 2)",1.0,0.8026734482158314,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.620177149772644,0.8666666666666667,Maintain
s08,"('maintain1', 2)",1.0,0.8624663352966309,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6965433084047757,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6607051134109497,1.0,Maintain
s08,"('maintain1', 2)",1.0,0.6620568964216444,1.0,Maintain
s08,"('maintain2', 5)",0.0,0.7005889415740967,0.875,Maintain
s08,"('maintain2', 5)",1.0,0.6348807613054911,1.0,Maintain
s08,"('maintain2', 5)",0.0,0.9825324296951294,0.9090909090909091,Maintain
s08,"('maintain2', 5)",0.0,0.9056526819864908,0.75,Maintain
s08,"('maintain2', 5)",1.0,0.6479133844375611,0.9090909090909091,Maintain
s08,"('maintain2', 5)",0.0,0.9429029226303101,0.6666666666666666,Maintain
s08,"('maintain2', 5)",1.0,0.8030696630477905,1.0,Maintain
s08,"('maintain2', 5)",1.0,0.7051250219345093,0.7692307692307693,Maintain
s08,"('maintain2', 5)",0.0,0.625896954536438,0.7142857142857143,Maintain
s08,"('maintain2', 5)",0.0,1.1956140995025637,0.5,Maintain
s08,"('maintain2', 5)",0.0,0.7675307393074036,0.6666666666666666,Maintain
s08,"('maintain2', 5)",0.0,0.6719038052992388,0.7857142857142857,Maintain
s08,"('maintain2', 5)",0.0,0.6604083644019233,0.9,Maintain
s08,"('maintain2', 5)",1.0,0.6324657678604126,0.7333333333333333,Maintain
s08,"('maintain2', 5)",1.0,0.613923267884688,0.9166666666666666,Maintain
s08,"('maintain2', 5)",0.0,0.8894598484039307,0.5,Maintain
s08,"('maintain2', 5)",1.0,0.8880973127153184,0.9,Maintain
s08,"('maintain2', 5)",0.0,0.5981030861536661,0.8,Maintain
s08,"('maintain2', 5)",1.0,0.6485369735293918,1.0,Maintain
s08,"('maintain2', 5)",1.0,0.6050215363502502,0.8888888888888888,Maintain
s09,"('maintain1', 2)",1.0,0.7904849847157797,0.9285714285714286,Maintain
s09,"('maintain1', 2)",1.0,0.66208587374006,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.8026160928938124,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6787591163928692,0.9285714285714286,Maintain
s09,"('maintain1', 2)",1.0,0.6839497306130149,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6528713152958796,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.7320394251081679,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6607396841049195,0.9090909090909091,Maintain
s09,"('maintain1', 2)",1.0,0.6537137031555176,1.0,Maintain
s09,"('maintain1', 2)",1.0,1.3183209896087646,1.0,Maintain
s09,"('maintain1', 2)",1.0,1.0653220017751057,1.0,Maintain
s09,"('maintain1', 2)",1.0,1.1430459022521973,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.7250405788421631,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.7810977697372437,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6980288624763489,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6959270880772517,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6166326488767352,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.6200191179911295,1.0,Maintain
s09,"('maintain1', 2)",1.0,0.5954033678228204,0.9166666666666666,Maintain
s09,"('maintain1', 2)",0.0,0.6502485956464495,0.875,Maintain
s09,"('maintain2', 5)",1.0,0.622785048051314,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.6681751012802124,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.6732713878154755,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.745779554049174,0.9230769230769231,Maintain
s09,"('maintain2', 5)",0.0,0.6098864674568176,0.8,Maintain
s09,"('maintain2', 5)",1.0,0.7602645556131998,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.7430669864018759,1.0,Maintain
s09,"('maintain2', 5)",0.0,0.6970014572143555,0.8571428571428571,Maintain
s09,"('maintain2', 5)",1.0,0.5999394416809082,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.7594795227050781,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.6312631643735446,0.9333333333333333,Maintain
s09,"('maintain2', 5)",0.0,0.5583334763844808,0.6666666666666666,Maintain
s09,"('maintain2', 5)",1.0,0.6917712905190208,0.9166666666666666,Maintain
s09,"('maintain2', 5)",1.0,0.6588454047838846,0.8666666666666667,Maintain
s09,"('maintain2', 5)",1.0,0.7112888813018798,0.9090909090909091,Maintain
s09,"('maintain2', 5)",0.0,0.7304484128952027,0.7692307692307693,Maintain
s09,"('maintain2', 5)",1.0,0.7204155581338065,0.875,Maintain
s09,"('maintain2', 5)",1.0,0.865728497505188,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.8389304024832589,1.0,Maintain
s09,"('maintain2', 5)",1.0,0.8316618336571587,0.9,Maintain
s10,"('maintain1', 2)",1.0,0.8615584006676307,1.0,Maintain
s10,"('maintain1', 2)",1.0,1.0160781970390906,0.9285714285714286,Maintain
s10,"('maintain1', 2)",1.0,0.9423017978668213,1.0,Maintain
s10,"('maintain1', 2)",1.0,0.9993407943032004,1.0,Maintain
s10,"('maintain1', 2)",1.0,1.1891252398490906,1.0,Maintain
s10,"('maintain1', 2)",0.0,0.7494189739227295,1.0,Maintain
s10,"('maintain1', 2)",1.0,0.7971135377883911,1.0,Maintain
s10,"('maintain1', 2)",0.0,0.9691057545798165,0.875,Maintain
s10,"('maintain1', 2)",1.0,0.8205184737841288,1.0,Maintain
s10,"('maintain1', 2)",1.0,0.7981899182001749,0.8666666666666667,Maintain
s10,"('maintain1', 2)",1.0,1.0445732474327087,0.8,Maintain
