block,blockType,meanTrial_rt,og_acc,pm_acc,pm_cost,subj
"('base2', 8)",Baseline,0.6853649616241455,1.0,1.0,,s20
"('base2', 8)",Baseline,0.5374391078948975,1.0,1.0,,s20
"('base2', 8)",Baseline,0.6368210315704346,1.0,1.0,,s20
"('base2', 8)",Baseline,0.7688388824462891,1.0,1.0,,s20
"('base2', 8)",Baseline,1.9166419506073,1.0,1.0,,s20
"('base2', 8)",Baseline,0.7293810844421387,1.0,1.0,,s20
"('base2', 8)",Baseline,0.741419792175293,1.0,1.0,,s20
"('base2', 8)",Baseline,0.8336400985717773,1.0,1.0,,s20
"('base2', 8)",Baseline,,0.0,0.0,,s20
"('base2', 8)",Baseline,0.8022520542144775,1.0,1.0,,s20
"('base2', 8)",Baseline,0.6218099594116211,1.0,1.0,,s20
"('base2', 8)",Baseline,0.7297899723052979,1.0,1.0,,s20
"('base2', 8)",Baseline,0.5902080535888672,1.0,1.0,,s20
"('base2', 8)",Baseline,0.8412690162658691,1.0,1.0,,s20
"('base2', 8)",Baseline,0.8529489040374756,1.0,1.0,,s20
"('base2', 8)",Baseline,0.6729989051818848,1.0,1.0,,s20
"('base2', 8)",Baseline,0.7888298034667969,1.0,1.0,,s20
"('base2', 8)",Baseline,0.8089668750762941,1.0,1.0,,s20
"('base2', 8)",Baseline,0.9249548912048341,1.0,1.0,,s20
"('base1', 1)",Baseline,1.076894998550415,1.0,1.0,,s21
"('base1', 1)",Baseline,0.9105639457702636,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8098499774932861,1.0,1.0,,s21
"('base1', 1)",Baseline,1.0677208900451658,1.0,1.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,0.6634500026702881,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7863819599151611,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7889170646667479,1.0,1.0,,s21
"('base1', 1)",Baseline,1.1111431121826172,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8018190860748291,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6205258369445801,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5363390445709229,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6599700450897217,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6481277942657471,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5293669700622559,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7072041034698486,1.0,1.0,,s21
"('base1', 1)",Baseline,0.718433141708374,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5709011554718018,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6777989864349365,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7614350318908691,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7812581062316895,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8573720455169678,1.0,1.0,,s21
"('base1', 1)",Baseline,0.91764497756958,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7365269660949707,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6202268600463867,1.0,1.0,,s21
"('base1', 1)",Baseline,0.688133955001831,1.0,1.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,0.6466219425201416,1.0,1.0,,s21
"('base1', 1)",Baseline,1.2497739791870115,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7805089950561523,1.0,1.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,0.7607910633087158,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7872920036315918,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5732769966125488,1.0,1.0,,s21
"('base1', 1)",Baseline,0.4952502250671386,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6489012241363525,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7079808712005615,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7814381122589111,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6729228496551514,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7093029022216797,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6890039443969727,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8528668880462646,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7508659362792969,1.0,1.0,,s21
"('base1', 1)",Baseline,1.1052780151367188,1.0,1.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,1.2559869289398191,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8837261199951172,1.0,1.0,,s21
"('base1', 1)",Baseline,0.967756986618042,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7482669353485107,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6717379093170166,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8500070571899414,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7572031021118164,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7529411315917969,1.0,1.0,,s21
"('base1', 1)",Baseline,0.9326128959655762,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8566989898681641,1.0,1.0,,s21
"('base1', 1)",Baseline,0.9168269634246826,1.0,1.0,,s21
"('base1', 1)",Baseline,0.633411169052124,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8130559921264648,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6565229892730713,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8437600135803223,1.0,1.0,,s21
"('base1', 1)",Baseline,0.9434499740600586,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7721090316772461,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5248110294342041,1.0,1.0,,s21
"('base1', 1)",Baseline,,,0.0,,s21
"('base1', 1)",Baseline,1.737617015838623,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6287069320678711,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7176749706268309,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6800799369812012,1.0,1.0,,s21
"('base1', 1)",Baseline,0.9724631309509276,1.0,1.0,,s21
"('base1', 1)",Baseline,1.136504888534546,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6505570411682129,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6225731372833252,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6086061000823975,1.0,1.0,,s21
"('base1', 1)",Baseline,0.8583681583404541,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7573950290679932,1.0,1.0,,s21
"('base1', 1)",Baseline,0.5997722148895264,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7390329837799072,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6189930438995361,1.0,1.0,,s21
"('base1', 1)",Baseline,1.205333948135376,1.0,1.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,1.242074966430664,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6787497997283936,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7870619297027588,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7492318153381348,1.0,1.0,,s21
"('base1', 1)",Baseline,1.329874038696289,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7257318496704102,1.0,1.0,,s21
"('base1', 1)",Baseline,1.0902719497680664,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6455919742584229,1.0,1.0,,s21
"('base1', 1)",Baseline,1.017354965209961,1.0,1.0,,s21
"('base1', 1)",Baseline,0.739976167678833,1.0,1.0,,s21
"('base1', 1)",Baseline,,,0.0,,s21
"('base1', 1)",Baseline,,0.0,0.0,,s21
"('base1', 1)",Baseline,0.6941788196563721,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6662111282348633,1.0,1.0,,s21
"('base1', 1)",Baseline,0.861987829208374,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6260910034179688,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7341279983520508,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6489670276641846,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6847989559173584,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7054750919342041,1.0,1.0,,s21
"('base1', 1)",Baseline,0.6616818904876709,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7936170101165771,1.0,1.0,,s21
"('base1', 1)",Baseline,0.7900259494781494,1.0,1.0,,s21
"('base1', 1)",Baseline,1.104053974151611,1.0,1.0,,s21
"('base1', 1)",Baseline,0.947422981262207,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8344180583953857,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5828409194946289,1.0,1.0,,s21
"('base2', 8)",Baseline,0.602694034576416,1.0,1.0,,s21
"('base2', 8)",Baseline,0.4779248237609863,1.0,1.0,,s21
"('base2', 8)",Baseline,0.713148832321167,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6615371704101562,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7053670883178711,1.0,1.0,,s21
"('base2', 8)",Baseline,,0.0,0.0,,s21
"('base2', 8)",Baseline,0.5609550476074219,1.0,1.0,,s21
"('base2', 8)",Baseline,0.4834749698638916,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6467311382293701,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7312729358673096,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6874561309814453,1.0,1.0,,s21
"('base2', 8)",Baseline,0.771414041519165,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6399109363555908,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5883309841156006,1.0,1.0,,s21
"('base2', 8)",Baseline,1.1679868698120115,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6364448070526123,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9288568496704102,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8051218986511229,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6247920989990234,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7327299118041992,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8171179294586182,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6854648590087891,1.0,1.0,,s21
"('base2', 8)",Baseline,1.0337240695953371,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7896819114685059,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5939090251922607,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5892770290374756,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6969501972198486,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7333350181579591,1.0,1.0,,s21
"('base2', 8)",Baseline,0.737652063369751,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6941630840301514,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6744790077209473,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7102041244506836,1.0,1.0,,s21
"('base2', 8)",Baseline,1.2264180183410645,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8304328918457031,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7308738231658936,1.0,1.0,,s21
"('base2', 8)",Baseline,0.774975061416626,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7149899005889893,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9031329154968262,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7548818588256836,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8547508716583252,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6267669200897217,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8463289737701416,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5545029640197754,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6698870658874512,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6659700870513916,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7899320125579834,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7543990612030029,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5346319675445557,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7541749477386475,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6064860820770264,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8025341033935547,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8787119388580322,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7309880256652832,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6393170356750488,1.0,1.0,,s21
"('base2', 8)",Baseline,1.0276708602905271,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9040350914001464,1.0,1.0,,s21
"('base2', 8)",Baseline,1.2523229122161863,1.0,1.0,,s21
"('base2', 8)",Baseline,1.2244420051574707,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8847517967224121,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6173169612884521,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5813241004943848,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9207170009613036,1.0,1.0,,s21
"('base2', 8)",Baseline,1.188983917236328,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6009531021118164,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5250518321990967,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7764379978179932,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8366630077362059,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8646318912506104,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8686809539794922,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7129108905792236,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8772220611572266,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6016969680786133,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5659530162811279,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6901571750640869,1.0,1.0,,s21
"('base2', 8)",Baseline,1.4299309253692627,1.0,1.0,,s21
"('base2', 8)",Baseline,1.5138390064239502,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6700131893157959,1.0,1.0,,s21
"('base2', 8)",Baseline,0.5939738750457764,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6940388679504395,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7459819316864014,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6298630237579346,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8023688793182373,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8306770324707031,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9389290809631348,1.0,1.0,,s21
"('base2', 8)",Baseline,0.631058931350708,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7074141502380371,1.0,1.0,,s21
"('base2', 8)",Baseline,1.0395550727844238,1.0,1.0,,s21
"('base2', 8)",Baseline,1.1075689792633057,1.0,1.0,,s21
"('base2', 8)",Baseline,1.5839228630065918,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6363170146942139,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8647449016571045,1.0,1.0,,s21
"('base2', 8)",Baseline,1.4692189693450928,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8896808624267578,1.0,1.0,,s21
"('base2', 8)",Baseline,0.9980721473693848,1.0,1.0,,s21
"('base2', 8)",Baseline,,0.0,0.0,,s21
"('base2', 8)",Baseline,1.6228430271148682,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6352970600128174,1.0,1.0,,s21
"('base2', 8)",Baseline,0.8634710311889648,1.0,1.0,,s21
"('base2', 8)",Baseline,,0.0,0.0,,s21
"('base2', 8)",Baseline,1.2556037902832031,1.0,1.0,,s21
"('base2', 8)",Baseline,1.004297971725464,1.0,1.0,,s21
"('base2', 8)",Baseline,1.5525469779968262,1.0,1.0,,s21
"('base2', 8)",Baseline,0.7730708122253418,1.0,1.0,,s21
"('base2', 8)",Baseline,0.6416401863098145,1.0,1.0,,s21
"('maintain1', 2)",Maintain,0.9417746861775717,1.0,1.0,0.2559680060774452,s01
"('maintain1', 2)",Maintain,0.9603445529937744,1.0,1.0,0.27453787289364795,s01
"('maintain1', 2)",Maintain,0.8819716410203413,1.0,1.0,0.19616496092021485,s01
"('maintain1', 2)",Maintain,0.9687246481577555,0.9230769230769231,1.0,0.28291796805762903,s01
"('maintain1', 2)",Maintain,0.7730613855215219,0.9285714285714286,1.0,0.08725470542139546,s01
"('maintain1', 2)",Maintain,1.005480209986369,0.75,0.0,0.3196735298862424,s01
"('maintain1', 2)",Maintain,0.9582752227783203,1.0,1.0,0.27246854267819387,s01
"('maintain1', 2)",Maintain,0.9587853505061223,1.0,1.0,0.2729786704059959,s01
"('maintain1', 2)",Maintain,1.0479556719462078,0.8571428571428571,1.0,0.3621489918460813,s01
"('maintain1', 2)",Maintain,1.0035906488245183,0.9166666666666666,1.0,0.31778396872439185,s01
"('maintain1', 2)",Maintain,0.8933004273308648,0.9,0.0,0.20749374723073832,s01
"('maintain1', 2)",Maintain,0.8909692287445068,1.0,1.0,0.20516254864438033,s01
"('maintain1', 2)",Maintain,1.1035393079121907,1.0,1.0,0.4177326278120642,s01
"('maintain1', 2)",Maintain,0.9269725799560546,0.9090909090909091,1.0,0.24116589985592818,s01
"('maintain1', 2)",Maintain,0.844210684299469,0.8888888888888888,0.0,0.15840400419934253,s01
"('maintain1', 2)",Maintain,0.9830408573150635,1.0,1.0,0.29723417721493706,s01
"('maintain1', 2)",Maintain,0.8629317794527326,1.0,1.0,0.17712509935260612,s01
"('maintain1', 2)",Maintain,0.838555592757005,0.9285714285714286,1.0,0.1527489126568785,s01
"('maintain1', 2)",Maintain,0.6528871854146322,0.75,0.0,-0.032919494685494266,s01
"('maintain1', 2)",Maintain,0.7947497538157872,1.0,1.0,0.1089430737156607,s01
"('maintain2', 5)",Maintain,0.8735436598459879,0.75,1.0,0.18773697974586145,s01
"('maintain2', 5)",Maintain,0.8694464365641276,0.5,1.0,0.1836397564640011,s01
"('maintain2', 5)",Maintain,0.8891253471374512,0.9230769230769231,1.0,0.2033186670373247,s01
"('maintain2', 5)",Maintain,0.7692920168240865,0.8571428571428571,1.0,0.08348533672396008,s01
"('maintain2', 5)",Maintain,1.0236260890960693,1.0,1.0,0.33781940899594287,s01
"('maintain2', 5)",Maintain,0.744764349677346,0.8,1.0,0.058957669577219485,s01
"('maintain2', 5)",Maintain,0.7068910965552697,0.9333333333333333,1.0,0.02108441645514325,s01
"('maintain2', 5)",Maintain,0.7943413972854614,0.9090909090909091,1.0,0.10853471718533492,s01
"('maintain2', 5)",Maintain,0.747765166418893,0.7,1.0,0.06195848631876655,s01
"('maintain2', 5)",Maintain,0.8774917125701904,0.8333333333333334,1.0,0.19168503247006397,s01
"('maintain2', 5)",Maintain,0.8605262835820516,1.0,1.0,0.17471960348192517,s01
"('maintain2', 5)",Maintain,0.8524275847843715,0.875,1.0,0.16662090468424506,s01
"('maintain2', 5)",Maintain,0.9740038216114044,0.8888888888888888,1.0,0.28819714151127795,s01
"('maintain2', 5)",Maintain,0.6628623008728027,0.8461538461538461,0.0,-0.02294437922732373,s01
"('maintain2', 5)",Maintain,0.9197839101155599,0.75,1.0,0.23397723001543347,s01
"('maintain2', 5)",Maintain,0.8856233869280133,0.875,1.0,0.19981670682788688,s01
"('maintain2', 5)",Maintain,0.744157338142395,0.9090909090909091,1.0,0.05835065804226858,s01
"('maintain2', 5)",Maintain,0.7835588795798165,0.7777777777777778,1.0,0.09775219947969005,s01
"('maintain2', 5)",Maintain,0.7607444822788239,0.8,1.0,0.07493780217869739,s01
"('maintain2', 5)",Maintain,0.8908092260360718,0.7142857142857143,0.0,0.20500254593594536,s01
"('maintain1', 2)",Maintain,0.8066249423556857,1.0,0.0,0.057657213333530244,s02
"('maintain1', 2)",Maintain,0.8133026758829752,0.75,0.0,0.06433494686081975,s02
"('maintain1', 2)",Maintain,0.9675427377223969,1.0,1.0,0.21857500870024138,s02
"('maintain1', 2)",Maintain,0.8387476603190104,1.0,1.0,0.08977993129685491,s02
"('maintain1', 2)",Maintain,0.9238624572753906,1.0,1.0,0.17489472825323515,s02
"('maintain1', 2)",Maintain,0.8192440913273737,0.9333333333333333,1.0,0.07027636230521828,s02
"('maintain1', 2)",Maintain,1.2683255672454834,1.0,1.0,0.5193578382233279,s02
"('maintain1', 2)",Maintain,0.7924788196881613,0.8571428571428571,1.0,0.04351109066600578,s02
"('maintain1', 2)",Maintain,0.8757106198204888,1.0,1.0,0.12674289079833334,s02
"('maintain1', 2)",Maintain,0.7931416432062784,0.8666666666666667,1.0,0.044173914184122975,s02
"('maintain1', 2)",Maintain,0.8036948839823405,1.0,1.0,0.05472715496018499,s02
"('maintain1', 2)",Maintain,0.8288412491480509,0.9230769230769231,1.0,0.07987352012589544,s02
"('maintain1', 2)",Maintain,0.8008484641710917,1.0,1.0,0.05188073514893621,s02
"('maintain1', 2)",Maintain,0.7471836263483221,1.0,1.0,-0.001784102673833332,s02
"('maintain1', 2)",Maintain,0.7742584185166792,1.0,1.0,0.025290689494523733,s02
"('maintain1', 2)",Maintain,0.714656569740989,0.9166666666666666,1.0,-0.03431115928116646,s02
"('maintain1', 2)",Maintain,0.7653583930088923,0.9285714285714286,1.0,0.01639066398673683,s02
"('maintain1', 2)",Maintain,0.9178001483281454,0.75,1.0,0.1688324193059899,s02
"('maintain1', 2)",Maintain,0.774135967095693,0.9230769230769231,1.0,0.02516823807353752,s02
"('maintain1', 2)",Maintain,0.7251291990280151,1.0,1.0,-0.02383852999414038,s02
"('maintain2', 5)",Maintain,0.7382031508854457,1.0,1.0,-0.010764578136709724,s02
"('maintain2', 5)",Maintain,0.7408140765296088,1.0,1.0,-0.008153652492546626,s02
"('maintain2', 5)",Maintain,0.7657119631767273,0.9230769230769231,1.0,0.016744234154571824,s02
"('maintain2', 5)",Maintain,0.7603137791156769,1.0,1.0,0.01134605009352141,s02
"('maintain2', 5)",Maintain,0.9975389242172241,0.6666666666666666,1.0,0.24857119519506865,s02
"('maintain2', 5)",Maintain,0.995223955674605,0.8461538461538461,1.0,0.2462562266524495,s02
"('maintain2', 5)",Maintain,0.8447980682055155,1.0,1.0,0.09583033918336004,s02
"('maintain2', 5)",Maintain,0.6763470702701144,1.0,1.0,-0.07262065875204105,s02
"('maintain2', 5)",Maintain,0.666188383102417,1.0,1.0,-0.08277934591973846,s02
"('maintain2', 5)",Maintain,0.9234238564968109,1.0,1.0,0.17445612747465544,s02
"('maintain2', 5)",Maintain,0.6926340103149414,0.8333333333333334,0.0,-0.05633371870721404,s02
"('maintain2', 5)",Maintain,0.8509944769052359,0.9285714285714286,1.0,0.10202674788308042,s02
"('maintain2', 5)",Maintain,0.7413778305053711,0.8571428571428571,0.0,-0.007589898516784377,s02
"('maintain2', 5)",Maintain,0.8843273032795299,1.0,1.0,0.13535957425737444,s02
"('maintain2', 5)",Maintain,0.6621107714516776,1.0,1.0,-0.08685695757047784,s02
"('maintain2', 5)",Maintain,1.272620677947998,0.75,0.0,0.5236529489258426,s02
"('maintain2', 5)",Maintain,0.7049553394317627,1.0,1.0,-0.044012389590392775,s02
"('maintain2', 5)",Maintain,0.6386426346642631,1.0,1.0,-0.1103250943578924,s02
"('maintain2', 5)",Maintain,0.7693737268447876,1.0,1.0,0.020405997822632083,s02
"('maintain2', 5)",Maintain,0.8011225859324137,1.0,1.0,0.05215485691025823,s02
"('maintain1', 2)",Maintain,0.713591628604465,0.9,0.0,0.10336666982530962,s03
"('maintain1', 2)",Maintain,0.7450902263323466,1.0,1.0,0.13486526755319117,s03
"('maintain1', 2)",Maintain,0.8512634992599487,1.0,1.0,0.24103854048079332,s03
"('maintain1', 2)",Maintain,0.7749220927556356,0.9230769230769231,1.0,0.16469713397648023,s03
"('maintain1', 2)",Maintain,0.7991403208838569,1.0,1.0,0.1889153621047015,s03
"('maintain1', 2)",Maintain,0.8782101544466886,1.0,1.0,0.2679851956675332,s03
"('maintain1', 2)",Maintain,0.7306217780480018,1.0,0.0,0.12039681926884638,s03
"('maintain1', 2)",Maintain,0.7553950786590576,0.9090909090909091,1.0,0.14517011987990225,s03
"('maintain1', 2)",Maintain,0.6924396923610142,1.0,0.0,0.08221473358185882,s03
"('maintain1', 2)",Maintain,0.7104478677113851,1.0,1.0,0.10022290893222974,s03
"('maintain1', 2)",Maintain,,,0.0,,s03
"('maintain1', 2)",Maintain,0.7966035207112631,0.8571428571428571,0.0,0.18637856193210767,s03
"('maintain1', 2)",Maintain,,,0.0,,s03
"('maintain1', 2)",Maintain,0.9663445949554443,0.8333333333333334,0.0,0.35611963617628895,s03
"('maintain1', 2)",Maintain,0.7145558320558988,1.0,1.0,0.1043308732767434,s03
"('maintain1', 2)",Maintain,0.74351822412931,0.9285714285714286,1.0,0.13329326535015462,s03
"('maintain1', 2)",Maintain,1.2179394960403442,1.0,1.0,0.6077145372611888,s03
"('maintain1', 2)",Maintain,0.7170412757179954,0.9166666666666666,1.0,0.10681631693883997,s03
"('maintain1', 2)",Maintain,0.6628330605370658,1.0,1.0,0.05260810175791042,s03
"('maintain1', 2)",Maintain,0.7288877230424148,0.9333333333333333,1.0,0.11866276426325939,s03
"('maintain2', 5)",Maintain,0.8190699304853167,0.875,0.0,0.20884497170616134,s03
"('maintain2', 5)",Maintain,1.0207829475402832,0.75,0.0,0.4105579887611278,s03
"('maintain2', 5)",Maintain,0.706960950578962,1.0,1.0,0.09673599179980663,s03
"('maintain2', 5)",Maintain,0.695104140501756,1.0,1.0,0.08487918172260056,s03
"('maintain2', 5)",Maintain,0.7148670716719194,0.9166666666666666,1.0,0.10464211289276404,s03
"('maintain2', 5)",Maintain,0.6550540725390116,0.9230769230769231,1.0,0.04482911375985621,s03
"('maintain2', 5)",Maintain,0.7736232545640733,1.0,1.0,0.16339829578491794,s03
"('maintain2', 5)",Maintain,0.7131762504577637,1.0,1.0,0.10295129167860828,s03
"('maintain2', 5)",Maintain,0.6286894358121432,0.9333333333333333,1.0,0.018464477032987814,s03
"('maintain2', 5)",Maintain,0.6790906832768366,0.9285714285714286,1.0,0.06886572449768125,s03
"('maintain2', 5)",Maintain,0.7214207432486794,1.0,1.0,0.11119578446952405,s03
"('maintain2', 5)",Maintain,0.7616397380828858,1.0,1.0,0.15141477930373037,s03
"('maintain2', 5)",Maintain,1.37369704246521,1.0,1.0,0.7634720836860546,s03
"('maintain2', 5)",Maintain,0.877678936178034,1.0,1.0,0.26745397739887866,s03
"('maintain2', 5)",Maintain,0.8132895946502685,1.0,1.0,0.20306463587111312,s03
"('maintain2', 5)",Maintain,0.6523621593202863,1.0,1.0,0.042137200541130904,s03
"('maintain2', 5)",Maintain,0.7572028875350952,1.0,1.0,0.14697792875593985,s03
"('maintain2', 5)",Maintain,0.6417090892791748,1.0,1.0,0.031484130500019414,s03
"('maintain2', 5)",Maintain,0.6616533696651459,1.0,1.0,0.05142841088599048,s03
"('maintain2', 5)",Maintain,0.8544214248657227,0.8333333333333334,0.0,0.2441964660865673,s03
"('maintain1', 2)",Maintain,0.7614397472805448,1.0,1.0,0.1682285791129069,s04
"('maintain1', 2)",Maintain,0.7568708383120023,1.0,1.0,0.16365967014436444,s04
"('maintain1', 2)",Maintain,0.6377742473895733,0.9285714285714286,1.0,0.044563079221935475,s04
"('maintain1', 2)",Maintain,0.7837422490119934,1.0,1.0,0.19053108084435555,s04
"('maintain1', 2)",Maintain,0.6992877079890325,0.9285714285714286,1.0,0.10607653982139464,s04
"('maintain1', 2)",Maintain,0.582145265170506,1.0,1.0,-0.011065902997131838,s04
"('maintain1', 2)",Maintain,0.7414389451344808,1.0,1.0,0.14822777696684297,s04
"('maintain1', 2)",Maintain,0.624387264251709,0.8333333333333334,0.0,0.031176096084071125,s04
"('maintain1', 2)",Maintain,0.7215667724609375,0.9090909090909091,1.0,0.12835560429329962,s04
"('maintain1', 2)",Maintain,0.6641663789749146,1.0,1.0,0.07095521080727674,s04
