"","mon_mnm1","mon_mnm2","mon_mnm3","mon_mnm4"
"360",-9.39309749095014,-9.93882527254851,-7.70028778152003,-9.22654570751032
"361",-14.8945624900508,-11.9556153832697,-11.745506997967,-10.4495803836976
"362",-9.27658442983219,-11.130497726702,-12.7406172121572,-7.41856146817527
"363",-14.8198665161468,-16.7892015000469,-18.4053734546738,-16.0363701560879
"364",-19.6153837894464,-20.998619901907,-22.9926860225075,-23.3691927304993
"365",-1.7531616843896,-2.22251766854562,-2.34870906404252,-3.83218095489189
"366",-5.14762480119878,-5.31809222988104,-6.13107015183419,-7.09171909656366
"367",-4.02012664832642,-3.92542164021017,-1.53741072359655,-3.20230869008909
"368",-26.608555204718,-26.8584372926552,-26.5151311909003,-26.3420807444214
"369",-25.5726896361789,-27.553079615253,-22.6937621914064,-19.6984006922101
"370",-20.638336004807,-17.214989431429,-18.8986721347597,-20.4411254217396
"371",-12.3631990205565,-12.9271518098337,-9.86617984959051,-6.26609715684509
"372",-9.17188049296433,-9.83570332845588,-5.87342941096768,-7.10468827198873
"373",-14.8912672815043,-12.0607862471466,-7.17375635830203,-9.13175295864814
"374",-3.93301031524529,-5.93300718767034,-7.76214496235803,-7.18258959377981
"375",-31.5986351814526,-28.6143276874989,-27.0487848789839,-24.30453985957
"376",-34.0639852031435,-35.5253364438175,-34.8783924953084,-35.7166964101417
"377",-10.4334568506802,-7.74583533047994,-9.63580953570607,-10.3533987313888
"378",-22.5971812126884,-23.9361007034842,-23.2875789907535,-23.0738490416954
"379",-5.52788053698012,-7.46174252121195,-4.46865907363559,-1.73003834691736
"380",-13.3021499252508,-15.1936614130684,-15.344335851159,-15.9295529007056
"381",-25.6103187558237,-26.8143972364849,-14.5679602221965,-13.6753829463912
"382",-19.4398520441155,-18.1130122624973,-17.3564208616594,-18.818719899163
"383",-6.61850592314442,-7.93433318092363,-8.27300233559464,-8.5442126158464
"384",-30.9327607563925,-30.7855819616016,-27.9553204238315,-26.1819519491427
"385",-20.5171583243415,-21.9539773137571,-22.2433140374123,-21.4728551264938
"386",-9.47249762019683,-10.4671669413162,-11.3259548928549,-12.9069131053502
"387",-14.5339044020267,-16.5150920896778,-17.7100474126799,-16.0338236513201
"388",-24.0644863454716,-25.8609836814068,-18.8401552993602,-16.6125320884157
"389",-34.5546481677724,-31.6565516752,-11.6376859004597,-13.2449160597701
"390",-4.86652405168285,-4.24061522417299,-6.1710773011197,-7.19969302389127
"391",-19.8275877052774,-15.9931878736822,-2.13574056256714,-4.04641926344527
"392",-14.0150782299037,-14.53962578845,-10.8079518936446,-11.0758088454244
"393",-20.3861882261127,-22.2728400443411,-18.7051754015529,-16.3003652524112
"394",-12.6210888844326,-12.9347228054873,-14.3102279241644,-15.280258921461
"395",-12.3639428469841,-12.8544199114183,-8.49978880413584,-5.94296968707806
"396",-22.369755061409,-20.6864905213405,-12.6490165436262,-12.3220311258068
"397",-19.2155054301741,-13.4909290798595,-14.8745875124024,-16.7030236803228
"398",-16.3662163214393,-6.92719933049094,0.952795353057295,0.330538367646178
"399",0.564743636439946,-0.599694026223462,-1.2183774687368,-0.617687220968981
"400",-18.1911311945653,-18.5901201762094,-19.9182742398413,-20.9451326962921
"401",-16.537034500683,-18.183581149469,-16.1732808170186,-13.0534600156652
"402",-21.6271774388964,-19.815803956404,-20.723460111481,-22.7216226815769
"403",-33.7444954939035,-34.956509640896,-21.1929069181722,-23.0516830666635
"404",-14.8851404111114,-15.4692753602075,-10.0949177263523,-3.25137441735036
"405",-12.9670835875137,-11.1254732778196,-8.66798908176384,-9.7861010067255
"406",-20.9860890884622,-20.6815616420748,-7.60091980113257,-8.34177790069641
"407",-25.8953527883894,-25.9679615720313,-21.5175790047951,-22.2457799184045
"408",-11.5908417819394,-12.8308009225545,-8.95866864367767,-8.95853342724878
"409",-9.330373252389,-11.2329842605964,-13.0200818126099,-13.5242048986989
"410",-19.388081013791,-21.0131992905655,-20.6898759312624,-18.5831963951729
"411",-18.4555767435866,-18.9651842347994,-18.3403894665734,-15.8331479308508
"412",-25.0104709656166,-27.0078615352814,-18.1971505097667,-13.9382687772747
"413",-13.1671678338489,-14.3716835457174,-16.1370709410714,-14.3345637298226
"414",-5.84468103469462,-7.05286602587994,-3.07767456768129,-3.79060071807314
"415",-21.5226048920562,-22.9830784101746,-24.898616419127,-20.8753438181451
"416",-2.07348023888379,-3.87772590224671,-3.52630684045876,-0.914232613032373
"417",0.752003045187928,-0.663104573524002,1.85956939131181,3.45072436436801
"418",-23.1085914499894,-22.5909295512504,-22.4175017266668,-22.9762071792174
"419",-0.669170164148365,-1.71052243270678,-3.27859771136228,-3.05113360381711
"420",-23.0950120234022,-25.0691544129345,-26.8669589065299,-24.2484977306601
"421",-21.3895242113451,-21.9093974126761,-23.7855906242795,-14.0756061010161
"422",-4.09164848253255,-4.47636671661124,-5.39803965058823,-6.81624213636511
"423",-9.79720304426029,-11.59735797959,-10.7608314952458,-7.27777523927183
"424",-28.6969128602841,-30.6185458373909,-19.651823359302,-19.5520116729136
"425",-19.8748810712659,-18.3415670037524,-13.5710583464374,-15.3202792601749
"426",-22.2718587875357,-13.9016045232535,-15.8719531077535,-16.6616313116794
"427",-16.1349836350949,-17.9456446676825,-18.3712471081984,-15.7816557632031
"428",-14.0721840298001,-16.0364487193126,-15.8921305359315,-10.474031676112
"429",-12.7081185583591,-14.1768644115651,-6.1417492879013,-5.34282239789881
"430",3.20005786459565,4.5110153192967,2.65852064265365,3.39104650857156
"431",-7.99590239046429,-7.8121422787744,-9.80491486621939,-9.66747235050845
"432",-17.1826868645841,-19.1254502368567,-9.44412571363861,-8.78390887928347
"433",-9.70779105446176,-11.7070944396892,-12.3560548705474,-11.9730665667058
"434",-2.68658555477711,-4.67986356472119,-5.24032640145106,-3.16694326792252
"435",-17.689702955768,-17.6342594656657,-12.4095904202438,-12.536585481419
"436",-30.2688697491098,-32.1953711184627,-31.4038020733837,-31.5586988940922
"437",-20.4404676873718,-22.3283877698843,-18.5325509146598,-15.383724796424
"438",-8.8799031932719,-10.0142387775594,-4.41398746938192,-2.80143170642665
"439",-23.0005844861358,-22.7479399905159,-23.616061179276,-23.9869453868813
"440",-21.7192828594905,-22.6830516757563,-24.189733105214,-23.7250030475224
"441",-7.92168977536121,-8.98834881248865,-10.8583642396311,-11.6796801662288
"442",-13.4030674421361,-14.0269722304487,-12.5267635491378,-14.3068852282552
"443",-18.692606452341,-20.5659227546021,-21.7150134993144,-21.5728066558595
"444",-9.75523751827992,-11.5035747886621,-11.3324173548352,-10.4273645828434
"445",0.958225331497179,2.03284680664096,9.20873476734198,7.66720260894388
"446",-8.1482383633173,-9.17225078032315,-10.0722540892436,-11.9907520725548
"447",-18.0584399190277,-20.0323749873586,-21.6388848703165,-18.6383324800244
"448",-33.5382602958408,-29.2119776661009,-30.3498593015708,-30.7462321741317
"449",-26.8340160589149,-27.8915192904701,-29.6795440484686,-27.0655026247188
"450",-8.7249854419672,-10.695774666425,-5.80738473744141,1.52701542617299
"451",-27.6966765506119,-21.924279350531,-15.571727829978,-17.5221621037346
"452",5.76814561659491,5.72247580432135,6.99495463112698,5.62090190219217
"453",-19.0343600176292,-20.0012143365154,-21.0209618167927,-16.6616313116793
"454",-9.00741444125701,-7.75465135858929,-8.61207548150913,-10.5244621867751
"455",-12.7525521828775,-14.2893572660348,-10.2799645072823,-8.23005642386732
"456",-10.3617264561555,-12.0950840391185,-11.7208398946564,-13.3099929190831
"457",-4.43978607764305,-5.39816232205921,-7.39197812606246,-8.68019947351215
"458",-13.4896518407536,-15.4725909771657,-14.6636991067862,-16.4030150035064
"459",-22.5091510589032,-18.7086087404091,-19.4743900484273,-17.9895549495614
"460",-16.0238801272135,-16.8628420354674,-11.9910746630957,-9.82328855651522
"461",-18.0563378217889,-19.841652900522,-15.2908674836246,-11.7851494112811
"462",-14.9245024048464,-16.7161400775593,-15.8589106290574,-15.6158016781671
"463",-20.0862595555997,-19.0201167262316,-17.6461511020184,-18.2584083719539
"464",-12.6864263686584,-14.4157922910177,-8.18934265893209,-5.91311749053075
"465",-13.5865525890749,-14.1500815356964,-16.1405444203527,-17.0174138391844
"466",-22.2988291446122,-24.1545843872871,-26.0371546169843,-22.5750033775021
"467",-3.55231420010568,-4.50288722840017,-6.38986584315734,-7.0596550667091
"468",-4.88671334240755,-5.44882852783808,-6.17553082012376,-7.48603532847253
"469",-12.9168142077234,-13.7648055527645,-15.3147622042226,-15.286926265718
"470",-28.5402518077489,-30.0129616565927,-25.1539504096649,-21.0083319053866
"471",-21.8991936671252,-19.7500375489938,-8.43693508647803,-10.2397516590913
"472",-16.5875625578747,-18.5635223664323,-20.466134221264,-15.9329396510792
"473",-16.8308446913314,-18.6702957908735,-17.8270828610363,-18.9953422800451
"474",-22.1782604368224,-23.6896183113753,-10.8390200354838,-8.54845538503319
"475",-13.5103521550224,-14.7183674501346,-15.2620919767467,-14.0861273261155
"476",0.686565880141615,-0.893399934819014,-1.29320004395102,-2.89435273109344
"477",-2.14511569651816,-1.33369001100582,-1.87666552270024,-3.59962219184077
"478",-12.5670307459065,-14.2625241405367,-10.9499047860458,-9.7729840380908
"479",-15.9604899253897,-17.6460588327266,-19.6268827267282,-19.2754880645156
"480",-24.2395327224952,-26.2380890422852,-25.6042934450597,-18.6166307460256
"481",-8.98624842432433,-10.5895239681973,-5.65751534161859,-6.97586130670267
"482",-14.9146433369327,-16.7689184844345,-18.29115952,-16.0771357572589
"483",-3.18238434357935,-1.05205334461297,6.09064216155319,4.43157375621585
"484",-24.470359751441,-24.3600799185637,-22.4140594544223,-22.1353102595794
"485",-17.5355324572682,-18.2285971281624,-20.0908381770549,-14.6435488039922
"486",-17.2085558489395,-19.2017846182379,-19.7098212175587,-16.1085869286312
"487",-18.6535872599676,-20.5936203659164,-21.8949583477804,-22.1836041148488
"488",-15.4699837779026,-17.2876931412161,-13.5691657977242,-13.1198145761283
"489",-23.8081529730812,-25.8032437709611,-25.1354780470982,-21.4786708668284
"490",-5.68417433530729,-4.78403274448801,-4.49279263944716,-4.98470171169001
"491",-13.0519616723877,-13.5008254097638,-13.7305499948081,-15.3862312408398
"492",-27.6226347104246,-29.6217957353932,-25.1744704001773,-21.8066531511469
"493",-11.6950669992795,-13.3498773365554,-2.61620057663959,-2.6756167299567
"494",-3.28211806649172,-5.19636314921967,-4.36594648573746,-1.9738829095292
"495",-31.7424137806716,-33.412725759998,-27.8613851373328,-24.7672079546397
"496",-18.6015525881079,-20.2722133867376,-20.9468931828231,-19.1296832340999
"497",-9.96073453124097,-11.5737242851838,-12.0076534826083,-12.7131112537219
"498",-25.6971766614174,-25.0551841683897,-19.2983260606795,-21.0850678439386
"499",0.834707422479628,-1.14349445442355,-2.15647157084433,-1.4572869097832
"500",-0.431070461794434,-2.33511121455369,-4.11793542626987,-2.04985463673282
"501",-11.0193332349187,-13.0184916609099,-11.5303729380899,-10.3304963856003
"502",0.834590026542921,2.95966153870686,2.42423989880911,1.11511367208791
"503",-21.7212864997894,-23.3063177009428,-25.0410685201603,-21.6710545645998
"504",-3.1036948632167,-4.44807675814091,-5.0573482112583,-4.42261248977846
"505",-10.0557292466637,-12.0345792385569,-9.10879518322629,-11.0863399894141
"506",-14.1391672414554,-14.0049182013423,-11.7870565557441,-3.38271196713019
"507",-1.13181686401594,-3.09914736593823,-5.08971902547479,-2.28468743602201
"508",-5.90045596753495,-4.98755740321989,-2.93346904827238,-4.64832466446009
"509",-29.6427216560619,-31.6282447492118,-32.1079261852676,-31.4757342473084
"510",-17.6232210813288,-19.3365381099613,-21.0410518156068,-20.7713591192789
"511",-6.22018189779966,-4.28876877359652,-6.27479344395949,-7.68704829124345
"512",-30.0806645962338,-24.6244554402363,-25.6168765720409,-23.0375836830656
"513",-5.49526308630628,-7.48344686608933,-8.20331117626478,-6.0552757664556
"514",-20.1869569545892,-21.7824526961326,-23.7698679400232,-22.8527267171307
"515",-14.7196332658582,-15.3199920975534,-17.2714938768329,-18.2037805038822
"516",-25.5639964117232,-23.9692610077248,-24.8510462766007,-26.6686272642622
"517",-30.1820890627035,-32.0498133094874,-30.8844403188063,-25.3873576090697
"518",-20.5695160604464,-22.3827922720205,-22.5061850381843,-14.2263981955362
"519",-23.1449317077156,-25.0755596192334,-24.1768791549194,-22.5113325892039
"520",-21.1823166585008,-22.6246543873139,-16.7591593337268,-15.7563554497459
"521",-21.1564861100677,-22.2217790269009,-16.0777968122946,-17.2589526230173
"522",-26.8118732624523,-28.7317860846241,-30.6456390576978,-30.3724411006011
"523",-14.9705311310793,-15.0012297972631,-14.4484841800342,-13.6729789357972
"524",-14.259006492343,-13.3921220830213,-5.63021015322993,-7.0282975125993
"525",-26.5804590613729,-28.5793052343558,-28.1471615141007,-25.1078702445143
"526",-10.6291498770747,-12.6270585150612,-14.6208126735794,-10.1742158554844
"527",-9.80455311039682,-11.442817928763,-8.16629097385307,-7.21611903195673
"528",-26.6780183482444,-19.9544455126657,-18.220356859524,-20.0282960987273
"529",-12.4456338255297,-13.5835839110532,-15.4167019912256,-17.1332097604166
"530",-12.7772025176528,-14.3240257127646,-11.3954918012436,-11.7935680667525
"531",-14.6710562211117,-15.8441528192801,-16.4630584225467,-15.9414077511568
"532",-9.89013284983527,-11.1038837116147,-8.21648936383378,-9.78901645862177
"533",-28.5028437984211,-27.7437230439708,-28.6468245150697,-29.66214105706
"534",-17.8947761085113,-18.507874668547,-18.4348079992184,-15.7774379599547
"535",-5.27333505095141,-6.08645421012502,-7.45186633096191,-8.29255483026243
"536",-8.46714821813434,-8.79622086353325,-5.5073594825725,-4.41430027484883
"537",-11.1290004806191,-12.5297570287707,-12.898710781004,-12.8542527639755
"538",-19.3367990754925,-20.7436595448476,-22.7233294464917,-16.9375053315577
"539",-17.9042958854491,-19.0176121945212,-13.7809934575467,-11.5212229185085
"540",-21.5054122932964,-23.1681593940162,-15.8741042000046,-15.5553519805229
"541",-6.17537628398581,-6.34286339079855,3.81687586213541,5.45991579278941
"542",-30.7974333608968,-32.1505762940757,-33.9107507904255,-35.8954238073769
"543",-3.10931143447231,-3.41731047670917,-2.65102144106643,-4.28089624797887
"544",-19.4302990097993,-21.2716833588456,-22.6474586334709,-20.5584901078196
"545",-6.26515927734218,-7.3747752713632,-8.98676822503833,-9.95993221038278
"546",-19.7588779497008,-21.6885180077762,-23.4604627778789,-21.9672188218916
"547",-15.2368400038312,-17.0624815227358,-18.9928549971174,-13.5569528232554
"548",-19.3748600684572,-21.2739229477118,-19.0840428365146,-18.694448517836
"549",-5.43933577127657,-5.65169389770324,-5.59661323562244,-6.91533666041006
"550",-3.41652316657445,-5.20086534571442,-2.21543795316734,-0.729151872466453
"551",-8.77080191412815,-9.43653589424581,-8.8038174694506,-10.3053923851042
"552",-17.0699491268983,-16.8564733855947,-16.8815370182702,-17.5582656702475
"553",-9.40085038414375,-11.3634437814777,-5.14334358130541,-3.71259412750596
"554",-34.2323737542827,-31.4079998784054,-24.8798754248709,-26.8571891124319
"555",-19.9575820921097,-16.6310199737013,-7.94378444746521,-9.71619228317029
"556",-10.5097379055582,-6.84436129032451,-8.03768444521602,-8.52865955074051
"557",-38.3110274131889,-40.0687034731139,-40.0763117329006,-39.7831675528809
"558",-14.6273492211304,-13.7044197166485,-5.7552114471447,-6.186578254538
"559",-17.1557696591472,-19.1314960213146,-14.903125626884,-9.34822995190005
"560",-4.96727136014665,-6.7559318211759,-8.69812678474623,-7.6109481074086
"561",-41.0186575454978,-36.4599962796352,-16.0406110332825,-17.832277685082
"562",-6.42735594212089,-0.93470345166627,-2.90739707533941,-4.88563265631015
"563",-15.8514138485672,-17.2896383572081,-18.3484091863338,-17.5274435670937
"564",-35.6472375417354,-35.1837578882461,-35.6955646639933,-37.666435186559
"565",-5.96210622764081,-7.00735087912,-3.18916024643162,-4.3229769607935
"566",-10.604207746043,-12.0929845862475,-10.4385602611845,-11.9738353431325
"567",-20.6216189824078,-21.111290465277,-20.6066217938169,-19.6714926290095
"568",-19.3762275044424,-20.9081756840577,-18.8182219176873,-17.5221621037346
"569",-19.0705321340122,-20.7568899599921,-20.223205943202,-19.5594112262533
"570",-34.7377978868329,-21.6118936992371,-16.4628152106142,-18.4317283834292
"571",-9.87028230441382,-11.2547415690151,-10.2755003332372,-11.0307059843618
"572",-21.3192241807909,-13.3491072278343,-8.51722260660734,-10.5170420437814
"573",-23.6654930782678,-20.2599610797542,-22.2323252585284,-22.4487530807433
"574",-19.657982542483,-20.0230099851447,-19.3292122959198,-19.6418214530798
"575",-14.5299990886115,-12.3436291664068,-14.3423968237308,-15.9168550778161
"576",-20.7602977109355,-22.6001763705214,-22.4444698379698,-19.7531992550812
"577",-14.1395116520592,-15.4518969245999,-17.3414083838351,-16.4887532196108
"578",-7.6024837321446,-9.53640900581966,-11.4594124106675,-11.4999388273321
"579",-3.19154276302952,-4.04277785738211,-5.9863590335141,-5.81707466759163
"580",-24.3172114336675,-26.1300568782505,-24.2584885076453,-24.1407800989136
"581",-25.382618576399,-26.6274599259974,-28.4738624579448,-29.3649784918538
"582",-8.77533330195864,-9.18692399063803,-8.76241470920142,-10.2014483559694
"583",-26.4856472636401,-28.159220663119,-27.8225709928643,-26.8450332695872
"584",-4.38476134042013,-3.9041204772819,-0.0544101186850625,-1.23778124873609
"585",-15.2666895839941,-17.0846290091951,-18.2441697503379,-15.5838865650165
"586",-24.109282855353,-25.3937136242945,-26.8598728291085,-23.1676832916575
"587",-11.7334955160832,-13.6910579674159,-14.2540202471217,-14.5697694422986
"588",-28.338794580289,-29.8597601807015,-31.6082059720778,-23.6237570649916
"589",-11.230278727388,-6.6082067120866,-4.85058142768656,-6.78845724096204
"590",-21.2545118249291,-22.9148225094764,-21.3484559769568,-19.3527268682241
"591",-10.2604708480452,-9.46177690792088,-11.4579590711261,-13.360856481791
"592",1.38384730528094,2.29485527315238,0.940975535412407,-1.02297585792927
"593",1.65504855004092,0.634112050745579,-0.878862901083643,-1.94558025952997
"594",-16.9526296064343,-18.461145923095,-15.3031485683002,-12.585717638138
"595",-36.17513142853,-38.0651123647194,-37.3812190558729,-34.4403865645351
"596",-14.3047277111326,-16.2971228691901,-11.6327730954343,-7.83341879701845
"597",-11.5764333373439,-13.2136504545158,-5.94457041557447,-6.45649893799833
"598",-6.618647603569,-8.22323602816113,-8.01053562080462,-9.72856327090204
"599",-18.4845470259927,-19.5064160143384,-12.1069283127324,-10.1631808034274
"600",-10.6416957793402,-6.71025545805143,-8.70765662094168,-8.80169367486367
"601",-6.50388268745894,-8.46093720051005,-9.6132170338416,-7.21680359179311
"602",-9.21725471150355,-7.38084720380171,-9.20774590159887,-11.1895377583719
"603",-23.4734029681431,-25.4435809756058,-27.0739861349143,-24.3170040757124
"604",-8.98309178642128,-9.38600274436374,-3.53382575854177,-4.97303409635799
"605",-11.7854353469984,-13.779036613641,-15.2805843708485,-10.8178897738229
"606",-6.59186961538065,-4.84722845968344,-3.16033153133625,0.474361263606722
"607",-12.3974600987333,-12.9103786400654,-14.6038916937438,-11.4634775002418
"608",-31.6989256242151,-31.5923096839625,-32.8997130220142,-32.284005270394
"609",-6.71955808594418,-8.53448452488403,-7.24920502044989,-5.12887597163971
"610",-23.4293251555953,-23.2702183484579,-16.8044024758523,-16.8326448311564
"611",-35.1630731178952,-36.8821718353583,-22.7095650827195,-22.7336147844239
"612",-1.74295694429373,-0.458897566883261,1.64355903947116,0.719908246171745
"613",-15.3542357234018,-14.0989048692703,-16.0932809004918,-15.8382162292688
"614",-3.5519191875037,-1.54553527546601,-2.75894272546086,-4.36446234326649
"615",-18.1638406506617,-20.1618977201666,-22.0766969132763,-19.4808591741852
"616",-21.885547372716,-23.5839917791937,-24.6537724765256,-20.2299596831769
"617",-9.93906266672177,-11.0886423591119,-12.9365805276065,-8.40797055041317
"618",-29.3049095152061,-30.4544507204364,-32.4301770497938,-31.2315317385281
"619",-15.4684723152575,-17.4177184763706,-18.6202354700588,-15.9990372616579
"620",-11.2319631221239,-12.9789912768301,-12.7217812931114,-12.7930317789611
"621",-13.7359997320908,-14.9100085135542,-11.4049729886651,-11.1872751692703
"622",-5.92304944164327,-6.44929939984711,-6.02909813255324,-5.61973520111886
"623",-18.872553734281,-13.487712829266,-12.8799508132764,-14.8681618174702
"624",-28.5341279088301,-30.2976262071458,-30.724085905298,-29.2851594051191
"625",-20.2015711434106,-21.8265146770147,-22.6352875683388,-18.5588155511459
"626",-6.76286439051248,-8.38284614001491,-8.67852446463656,-7.31206879408325
"627",-8.86022839660967,-6.02428676166042,-5.97070348005684,-7.09922706651946
"628",-11.5241155582081,-11.5841425203805,-9.90279886673338,-11.6995304515221
"629",-11.9011763112672,-12.0849781889531,-9.58227756810442,-11.34444454714
"630",-5.55429519522616,-7.52087878282306,-5.58619880478183,-4.55391303080906
"631",-10.3456886224906,-11.2798426831773,-12.9718371349803,-12.1711178319254
"632",-15.5845100865455,-13.4137987716775,-14.0676270878824,-12.4128464559523
"633",-19.3973467147388,-20.6924722334491,-22.6080002636851,-16.5626317570015
"634",-11.7293480117712,-10.9002746594605,-10.832925129472,-11.7216824981909
"635",-10.5822747642149,-12.5656588393805,-10.8380640990606,-5.68167272896895
"636",-20.9563760501836,-21.9956395446791,-23.663088392912,-16.6202806893858
"637",-20.4404145237764,-20.2473697890962,-21.521766856709,-20.930782815728
"638",-22.7149030101351,-24.1946668125879,-21.046214058835,-23.0385906211144
"639",-7.24060682477846,-8.3311461752342,-9.57239324848075,-11.4824637286195
"640",-21.0609760133183,-22.536897851629,-21.9404786868993,-17.9993491838226
"641",-21.1606358563979,-21.1077594805017,-8.99365474336537,-7.12995581390859
"642",-8.91234274190664,-9.45677146425524,-11.1137554942327,-12.9864246556968
"643",-29.8044481475692,-24.3579826098724,-15.6587258926549,-17.1000918264673
"644",-20.7048686580333,-19.9265551025624,-15.3891232482514,-17.3780649192131
"645",-3.13552396258752,0.164053361129294,-1.58083753967052,-3.58082376263217
"646",-19.6284661548581,-20.5009039092679,-20.4888835565075,-20.0479498192722
"647",-13.1904731340461,-15.1014521070499,-10.4102384939692,-10.5148162627217
"648",-3.57226391606878,-4.7577586436739,-6.71146209600881,-8.71142675561719
"649",-20.5850561070776,-22.12940701429,-19.068934961998,-17.2213640057051
"650",-38.5154495382169,-35.7555812446575,-35.6700665471768,-37.6693125814651
"651",-2.50922695311816,-2.96845007487574,0.11294211316735,-0.759550824439379
"652",-20.8113923234004,-16.9582326248419,-18.8866251679777,-14.8450678719792
"653",-9.56305775366322,-11.0353081265211,-10.9314405525685,-9.88022895452833
"654",-31.8861946289495,-33.3731312233113,-35.0607125104536,-34.3447535031643
"655",-5.23641825046073,-3.56901262855297,-4.63313674036873,-4.44691940033017
"656",-23.3558396490115,-24.7746965546536,-26.10893326202,-25.8819017334877
"657",-4.66795687125593,-4.89294551746294,0.0113323642734047,0.0694619439782529
"658",-11.586223241182,-13.5481609911122,-10.2325453688039,-6.83658448359462
"659",-15.8875467859718,-17.7657305369893,-10.9823397269141,-11.5120998121644
"660",-19.6383210675974,-20.9220953828685,-21.3586868632844,-16.2209880873181
"661",-9.73996934994879,-11.6212062220476,-13.4949822645539,-11.792802663002
"662",-6.71547652952518,-8.64903977083744,-10.6269063221346,-10.853781226363
"663",-19.6768016696716,-19.8865311823928,-21.8697708450447,-23.8686073073132
"664",-6.79297146158261,-8.27955418660806,-5.33680616727696,-4.37531929481634
"665",-12.9555687850442,-12.8598358254126,-14.7701647417899,-13.3847205156803
"666",-12.0467892624529,-10.1029964031146,-10.676798561514,-12.4353873818544
"667",-21.1879897647431,-22.3069873707891,-12.4316288510551,-13.5042494816261
"668",-19.0692938404374,-18.8520806139179,-20.8351609008381,-22.6068758890674
"669",-12.0195296829445,-12.9273047481311,-11.0085432191301,-11.6850235284586
"670",-7.46641548129576,-7.96295084048725,-9.57188191384479,-11.5120998121644
"671",-17.4964199691505,-19.0438639712839,-15.7610252361911,-13.5977245847146
"672",-17.6034577551251,-14.615684702668,-12.4801523076577,-13.4125794553946
"673",-22.040248848641,-23.666368467311,-22.3221758452824,-22.2171475981193
"674",-17.336348940904,-19.1500334178188,-13.955068945004,-15.8289248273811
"675",-19.2677180788536,-20.8838231260661,-22.2943855602294,-19.05469046264
"676",-19.8649479268359,-21.4516792666676,-22.3594062391192,-21.9103615059702
"677",-27.4458783549874,-28.3125789794386,-27.8743257360537,-28.2339681892598
"678",-11.8931044271466,-13.1177671786109,-15.0389164849323,-12.6716453455418
"679",-5.24057097567448,-1.11083303168941,-2.37247077127156,-4.35233150453059
"680",-13.1163875486323,-11.7884319764975,-4.94421662264993,-5.77078956583215
"681",-14.867123258576,-16.8427590552861,-16.7836083186465,-12.778132810632
"682",-23.0626575323137,-20.4516766569984,-4.89498667510126,-5.87931125604602
"683",2.10125223097233,3.60224232633606,4.14235954632514,2.19629265386905
"684",-25.3999702838505,-27.2549498171307,-28.7099048585561,-27.449434001633
"685",-20.0804752266099,-21.7927684094413,-17.009426612325,-11.9976745650437
"686",-12.6835566589347,-13.9632383601142,-8.16860380010256,-7.29834792987541
"687",0.531552983703916,0.00241817221820551,1.71936152735796,-0.0545161995436834
"688",-22.5467364784711,-21.5155869634093,-22.9619654396775,-16.3260036065556
"689",-20.3055406300695,-21.7132760567037,-21.7507711516736,-12.4128464559523
"690",-15.4884576459038,-11.7625906995857,-12.9865784713569,-14.1663391947537
"691",-14.3682363272019,-15.0279393771996,-17.0085278280284,-10.1646519721096
"692",-13.8571637095075,-15.8549388651662,-17.4223475613366,-11.7767324840832
"693",-23.4187250363392,-24.9800315498527,-24.7039365483604,-25.2139148423381
"694",-6.6824509334072,-1.28901868263625,1.79157210211753,0.998744400146004
"695",-17.106773491191,-18.0754919586878,-11.7428046095082,-11.3876203859645
"696",-26.7533959591549,-23.8063310398427,-25.8032055373018,-23.6043545814105
"697",-14.3050883277675,-15.6151822218965,-6.42033695206409,-6.92960970505593
"698",-8.82765173113637,-4.85038561484023,-5.79998964251853,-4.81261738938687
"699",-13.4766547217565,-13.5266972933295,-15.2500834527417,-16.2474300708632
"700",-20.8417838972085,-16.1806137125851,-18.1795938842953,-17.5195216271599
"701",-13.9071606928381,-12.5095668673844,-14.0877249919108,-10.8657520293677
"702",-25.1788308869094,-23.6904261230082,-25.261473760885,-26.8494531590943
"703",-27.6051621907358,-26.5191101149693,-28.5190911918223,-30.3351284319757
"704",-3.61257769362613,-5.57575265226137,-6.36693216310396,-6.09988477222848
"705",-12.3058558770293,-7.56063466444891,-3.21330407777312,-3.39206479697205
"706",4.64958651645608,2.69193353720782,1.03029296535777,3.1222139482985
"707",-9.46178540263664,-11.2637332063753,-10.2485309176909,-7.99147416856808
"708",-37.8291365918115,-37.3472620791839,-31.2444073836195,-32.8595558506198
"709",-8.19311096590683,-10.1641257881982,-7.12552041552366,-3.45946822798999
"710",-36.6197772512625,-36.6385455734606,-38.1746623037519,-39.2354293812211
"711",-10.5569085874,-8.81953568534466,-3.84923545096948,-4.8985692670255
"712",-21.6520935379,-19.1364626593277,-14.6770396960285,-15.6057205372262
"713",-23.5924476976953,-25.5905877352171,-27.3901553648354,-24.8786925165705
"714",-14.4899825219182,-16.3511181312538,-18.182585642332,-17.4500502066326
"715",-20.6477945946587,-18.4368200256509,-18.9944787372642,-12.9541290949065
"716",-21.3870128211971,-22.7912722654818,-24.3231582372625,-25.4417760219826
"717",-22.2949371874632,-21.8653192714245,-10.4892387268703,-10.8029442700668
"718",-34.1836844339409,-36.1755435646973,-35.2821998102652,-37.2143246626537
"719",-10.1867497845208,-8.96397646763996,-9.53184097075671,-11.3467158265357
"720",-8.34700094127777,-7.4018388031332,-0.61395685152447,-2.011851176477
