block,blockType,meanTrial_rt,og_acc,pm_acc,pm_cost,pm_probe_rt,subj
"('base1', 1)",Baseline,0.6601600646972656,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.5286588668823242,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.5569720268249512,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6413209438323975,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6768679618835449,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6885228157043457,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.5566129684448242,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7290580272674559,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6774759292602539,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6657919883728027,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6302380561828613,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6504039764404297,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7822079658508301,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.9140121936798096,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.717926025390625,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7702388763427734,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6307928562164307,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7391397953033447,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6795840263366699,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6517820358276367,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.8398010730743408,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6921911239624023,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7686429023742676,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6609711647033691,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7533600330352783,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7098491191864014,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.674015998840332,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6780200004577637,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6024959087371826,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7589190006256104,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6909708976745605,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.7827329635620117,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.6824548244476318,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.8625071048736572,1.0,1.0,,,s37
"('base1', 1)",Baseline,0.81095290184021,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.9685239791870116,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7327830791473389,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6249430179595947,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6043200492858887,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8241629600524902,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5485930442810059,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,0.8008098602294922,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6687591075897217,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6890389919281006,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7087371349334717,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7847259044647217,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.0771398544311523,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7054579257965088,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6456599235534668,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7686622142791748,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7327198982238771,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.9611148834228516,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7575750350952148,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7379989624023438,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.606389045715332,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.9701809883117676,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5906410217285156,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5863158702850342,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5500609874725342,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6898491382598877,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7579329013824463,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5779449939727783,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6375501155853271,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.913872003555298,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6215629577636719,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5689189434051514,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7166709899902344,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.792759895324707,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8129200935363771,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,0.92926287651062,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7337799072265625,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,1.1105918884277344,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.2029860019683838,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.1429460048675537,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.3551628589630127,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8396151065826416,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8280160427093506,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7845439910888672,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7089178562164307,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.9053001403808594,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7654309272766113,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6412439346313477,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.660581111907959,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6489489078521729,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,0.6257369518280029,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7254929542541504,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6176347732543945,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7969529628753662,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6571788787841797,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.140981912612915,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8334901332855225,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6777660846710205,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6175000667572021,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6127450466156006,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5606169700622559,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.61226487159729,1.0,1.0,,,s37
"('base2', 8)",Baseline,1.0799560546875,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6285080909729004,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,1.0202279090881348,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7922918796539307,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6204218864440918,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.799652099609375,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.8681800365447998,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7606480121612549,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6285679340362549,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6319119930267334,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5883769989013672,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.67193603515625,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7316989898681641,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7353789806365967,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6991250514984131,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7347290515899658,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7305231094360352,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.622351884841919,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.7456030845642091,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,0.6331889629364014,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,1.1371989250183103,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6294758319854736,1.0,1.0,,,s37
"('base2', 8)",Baseline,,0.0,0.0,,,s37
"('base2', 8)",Baseline,0.7089760303497314,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6172058582305908,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.484529972076416,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5924458503723145,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.5081310272216797,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6078000068664551,1.0,1.0,,,s37
"('base2', 8)",Baseline,0.6835339069366455,1.0,1.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base2', 8)",Baseline,,,0.0,,,s37
"('base1', 1)",Baseline,0.8332190513610841,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4613528251647949,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4489109516143799,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.9725799560546876,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5928239822387695,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5249428749084473,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4646949768066406,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4521150588989258,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6233329772949219,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.7873959541320801,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4795958995819092,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4593009948730469,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.3909192085266113,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.5108149051666261,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4421641826629639,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6538901329040527,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.7063829898834229,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4783530235290527,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4177119731903076,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4215409755706787,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.2812800407409668,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4770019054412842,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.4844300746917725,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6403048038482666,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5166769027709961,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5050661563873291,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.34923887252807617,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.6766359806060791,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.7607388496398926,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5651590824127197,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6255979537963867,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6137399673461914,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.674340009689331,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5986180305480957,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4822900295257568,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5655422210693359,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6659820079803467,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4544482231140137,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5381271839141846,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.3583970069885254,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5376210212707521,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5337340831756592,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.5966520309448242,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.7524869441986084,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5407419204711914,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.5609610080718994,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4769721031188965,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5044319629669191,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4204201698303223,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.35176801681518555,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.45969796180725103,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5273048877716064,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5793690681457521,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.551116943359375,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5067739486694336,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.534182071685791,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.3863859176635742,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5655229091644287,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.7250437736511229,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4652440547943115,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5806229114532471,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6010260581970215,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6372292041778564,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5929820537567139,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4607229232788086,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.8080599308013916,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5165989398956299,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4486870765686035,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4680018424987793,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.5626709461212158,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.422976016998291,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5621380805969238,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5904080867767334,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4823260307312012,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.657581090927124,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5662848949432373,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6345698833465576,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6067512035369873,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5227229595184326,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5352880954742432,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6827778816223145,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5668101310729979,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4183192253112793,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.4861721992492676,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.37004709243774414,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5497310161590576,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5060908794403076,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5018320083618164,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6094441413879395,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.7658770084381104,1.0,1.0,,,s38
"('base1', 1)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.5419890880584717,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5463109016418457,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5178928375244141,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.5132708549499512,1.0,1.0,,,s38
"('base1', 1)",Baseline,0.6456248760223389,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6608939170837402,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5767331123352051,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5171680450439453,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.3774900436401367,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4127788543701172,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4649510383605957,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5648150444030762,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5608689785003662,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.8048739433288574,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.6284031867980957,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5441770553588867,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5481350421905518,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5682740211486816,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6763839721679688,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5527739524841309,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6689820289611816,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4885399341583252,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4843699932098389,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6403079032897949,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.43642711639404297,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.5079350471496582,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4955930709838867,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5075058937072754,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5114161968231201,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.554818868637085,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.862684965133667,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6105360984802246,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4787359237670898,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5625967979431152,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5991418361663818,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5313878059387207,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5751059055328369,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4991397857666016,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4872539043426514,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.37119603157043457,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.6990499496459961,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4388399124145508,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.4702749252319336,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6430630683898926,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5590968132019043,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5147800445556641,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4947521686553955,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5713520050048828,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5113930702209473,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.475412130355835,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6637790203094482,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4994139671325684,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.7032151222229004,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.6786420345306396,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4827098846435547,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4307639598846436,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.649899959564209,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4775669574737549,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5374729633331299,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4297459125518799,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5929238796234131,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.581463098526001,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.537571907043457,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6052439212799072,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5932130813598633,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6053929328918457,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5134170055389404,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.8619229793548584,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.746380090713501,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.7986710071563721,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6110599040985107,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5753068923950195,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5554540157318115,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5673861503601074,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6271810531616211,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.5303299427032471,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6230368614196777,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5951709747314453,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6953699588775635,1.0,1.0,,,s38
"('base2', 8)",Baseline,1.0516290664672852,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6316511631011963,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.7000429630279541,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5204889774322511,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.6368908882141113,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.537045955657959,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4448020458221436,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5041019916534424,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.3964221477508545,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4882748126983642,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5964140892028809,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.5329389572143555,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5692410469055176,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5177040100097656,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base2', 8)",Baseline,0.6691939830780029,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5615000724792479,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5979709625244141,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5142052173614502,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5740458965301514,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4985859394073486,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5907649993896484,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.5864729881286621,1.0,1.0,,,s38
"('base2', 8)",Baseline,0.4782888889312744,1.0,1.0,,,s38
"('base2', 8)",Baseline,,0.0,0.0,,,s38
"('base1', 1)",Baseline,0.6438241004943848,1.0,1.0,,,s39
"('base1', 1)",Baseline,1.0955760478973389,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6361141204833984,1.0,1.0,,,s39
"('base1', 1)",Baseline,1.271759033203125,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6919169425964355,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7669739723205566,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6346418857574463,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7584159374237059,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4984018802642822,1.0,1.0,,,s39
"('base1', 1)",Baseline,1.2068488597869873,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6194589138031006,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4554550647735596,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5627310276031494,1.0,1.0,,,s39
"('base1', 1)",Baseline,,0.0,0.0,,,s39
"('base1', 1)",Baseline,,0.0,0.0,,,s39
"('base1', 1)",Baseline,1.2640421390533447,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6844100952148438,1.0,1.0,,,s39
"('base1', 1)",Baseline,,0.0,0.0,,,s39
"('base1', 1)",Baseline,1.1404139995574951,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.9131689071655272,1.0,1.0,,,s39
"('base1', 1)",Baseline,,,0.0,,,s39
"('base1', 1)",Baseline,,0.0,0.0,,,s39
"('base1', 1)",Baseline,0.5481438636779785,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6243669986724854,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.3803870677947998,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4641637802124024,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7796220779418945,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.8475589752197266,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7000939846038818,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.528170108795166,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5555310249328613,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5436301231384277,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7956299781799316,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5199809074401855,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.6600861549377441,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4082319736480713,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5319030284881592,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5360219478607178,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5637879371643066,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.7196600437164307,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4439611434936523,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.4392189979553223,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.650745153427124,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.3985140323638916,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.8584070205688477,1.0,1.0,,,s39
"('base1', 1)",Baseline,0.5269072055816649,1.0,1.0,,,s39
