"","cost_mnm_interact","cost_mnm_noInteract","main_mnm","mon_mnm","one_mnm"
"511",-12.6820160582827,-2.9215547904881,-4.86988841786205,-4.86625270761134,-6.84879473831334
"512",-48.1880361208486,-50.1509979177972,-34.8321811356586,-41.8626184656088,-36.8319384712158
"513",-17.1562944739717,-18.1045465305379,-16.482543693317,-13.5757949288054,-15.4029447871965
"514",-9.07974365604452,-11.0716470740085,-10.8439636641756,-13.0386123351175,-11.2091520959801
"515",-13.2826275319127,-14.6309554435454,-14.7063926770304,-10.7381606625225,-12.2987775095298
"516",-17.0307445602613,-17.4433392969078,-17.0134565517882,-19.0653230302135,-19.0126813265447
"517",-18.8050003725097,-20.6686358413002,-15.3616454641171,-19.9176527465719,-16.7677830312404
"518",-21.8640537423763,-23.6008897923489,-17.7756102845967,-18.5892839283968,-17.8571175681336
"519",0.589753453943752,0.225554185294348,-1.05500936616448,1.2955496346635,-0.663170215734668
"520",-16.6353033498774,-18.1376697394862,-16.3907638976991,-13.8168747162053,-14.7536446578913
"521",-2.79302739928964,-3.02932145193705,-2.12228452733488,-4.90094462679961,-3.99892487637209
"522",-12.5857410707063,-14.2827968742889,-14.8451150994863,-16.2784276463836,-15.1263782543321
"523",-11.2878838364817,-10.8213609780637,-7.97978925468006,-5.88501149072201,-6.22932555412262
"524",-14.4678157405921,-14.0014846248971,-13.5708036134587,-11.7987486377771,-13.6065238121332
"525",-25.2757526156587,-26.909509288622,-23.3497043156042,-24.4021310394672,-23.897388615688
"526",-14.3617144598737,-14.2612357833195,-13.7516938105348,-14.4474621602083,-15.676340633426
"527",-25.5113463175981,-27.5112658763754,-17.5096776050239,-26.3669555506038,-18.3939486528052
"528",-19.195977762371,-19.0531051871707,-20.4334504518725,-20.5893150079561,-22.3912245247595
"529",-30.1958662354221,-31.5977247332365,-33.4325109611564,-26.8763441355279,-23.1151903631524
"530",-3.05917346204651,-4.2710627536617,-5.51402515805094,-5.40898901957218,-7.20790520532113
"531",-31.0692483212209,-32.4945833361443,-7.88963964199143,-17.7590982860439,-8.17045574639156
"532",-10.3563050120626,-9.91237101840621,-11.6024054764315,-11.6052372420432,-13.5202130381967
"533",-15.2685595801565,-17.2665505900626,-17.9100305880987,-17.7984592862651,-14.6960950194069
"534",0.550265546314696,0.962752173327721,1.36271529302681,-0.544034825794689,-0.544321109422036
"535",-15.0984736309085,-15.0097129396821,-16.838342727672,-13.6296328847809,-14.5615799248536
"536",-14.3243997055749,-15.4654839010304,-16.1972145369876,-13.5003642612632,-15.2519347980979
"537",-19.7890714461919,-20.9002171496621,-13.2640008835811,-18.1922773003392,-14.844243328746
"538",-11.4839197649511,-13.1788127239109,-11.5065183349736,-14.9600902879328,-10.3659635158397
"539",-10.6909772456003,-11.8084549677796,-1.26569155856609,-6.4046059483826,-1.8872301047963
"540",-18.2965280391801,-20.2238572476644,-17.784838049628,-21.9424259743978,-19.6946881851335
"541",-7.61623968542955,-7.62711781911962,-7.43396744836636,-9.04105395553027,-9.04004154561102
"542",-13.1319935280139,-12.6508307079648,-13.4927926696732,-12.3945035579105,-14.1468794783737
"543",-7.75451569929037,-9.7545037705572,3.11929519170315,-3.66865434793758,1.83393484484031
"544",-7.4275025283857,-9.25881833327105,-5.76518375904736,-10.6699714911058,-7.26954905254991
"545",-12.7117380014856,-14.0083728998796,-13.8078221642661,-15.9099249928861,-14.9540533967031
"546",-16.1489868453214,-17.81448206079,-14.536056264726,-17.4146437315803,-16.0924333135585
"547",-6.18475874496651,-5.15529988358729,0.585258055091261,-1.01843420631326,0.770081155765207
"548",-20.579323086667,-22.4447207874816,-16.1454600455263,-24.4319896947756,-18.0626228642318
"549",-6.51822417390085,-8.26363730547197,-4.35021031913698,-10.150542670186,-4.81003515953607
"550",-9.16685978347698,-11.0853160713469,-4.13972071004927,-7.94714002445163,-5.04114204054215
"551",-27.2359994537298,-26.0560642079945,-27.1113831998772,-27.3863765694423,-28.7585103156585
"552",-6.54923417866582,-2.27399508894645,-4.15993915406954,-4.21384166171911,-6.15854954110694
"553",-12.5347587488965,-14.502299194558,-10.5776406354403,-12.051364344342,-10.2117572640697
"554",-30.8106711299479,-32.6918976852026,-28.3506745453894,-31.5462024891606,-30.3351284319757
"555",-22.8851271528622,-22.2604845188569,-21.1873839694306,-19.4589947780474,-20.7066212615897
"556",-3.81986471888655,-4.33758492928491,-4.0227296039531,-5.75516638536627,-3.30423231505775
"557",-20.8953711882425,-22.8680326399408,-8.95716991650853,-15.2859798147881,-9.59051110956458
"558",6.24030794020649,4.25530192470457,6.26360433247262,2.38120689239816,4.79834149849969
"559",-25.1150277785114,-26.7193520347358,-22.5230184212118,-24.1425634170951,-22.423946390651
"560",-51.6257170032164,-46.0770220122711,-44.9862680633365,-43.7780808843178,-45.568813167439
"561",-11.0608786886827,-12.6477189389394,-7.93984473226764,-11.0617775021614,-9.47316949883546
"562",-24.2091772621123,-12.152536379586,-13.8556538798809,-12.4096149927658,-14.1590407187116
"563",-4.98058566212417,-4.45577941114351,-2.73463486924881,-3.53883381663528,-4.04705289376063
"564",-10.5023737082695,-11.9972240649986,-2.15703482785075,-10.3172231457765,-3.42762502105319
"565",1.59802782151105,4.47276703519984,5.43020026560556,3.1981107352659,3.49872045915196
"566",-17.0309504750039,-18.7085767823215,-17.6787947404848,-20.6933579867155,-17.9299496316523
"567",-36.3729541839999,-37.0894685068603,-30.9111154981227,-37.9929731219495,-31.1529076358095
"568",-19.7794113284772,-20.7918793689179,-21.4579496727287,-22.3587461598497,-23.4057527249956
"569",-15.7205805403175,-17.7202474609795,-16.1634943550052,-16.1000294757304,-16.4192914738782
"570",-7.65478263475961,-9.62511741774138,-3.43304096972677,-4.97906414402745,-3.75598270390402
"571",-12.7315413465123,-14.4799467197237,-10.9424288768582,-16.2844290291035,-12.9084860959508
"572",-17.1595646058904,-18.560726870409,-15.3220461304689,-18.3221618209953,-17.2353464425359
"573",-25.303111359799,-26.3973838175707,-26.4359880534491,-25.5357783392064,-26.8417186651147
"574",-2.97213484107412,-2.16247876326912,11.1981451809972,-2.60663679521426,9.47931007773612
"575",-16.2076733689733,-16.3562212868114,-17.2664685252909,-17.7481929632631,-19.242430211485
"576",-13.7355696031942,-13.9613510537647,-15.0812082031055,-15.4872271355137,-16.9904707451647
"577",-35.4782888976854,-30.4142974576144,-32.0335482702559,-14.1345471807531,-16.100084232624
"578",-4.78526809107389,-3.06935820958542,-1.70416125864693,-5.00243217211476,-3.67741393412415
"579",-15.8926300280453,-15.4236300024355,-15.1457824372351,-13.7428508037652,-15.4815898475311
"580",-18.9416568026482,-19.6208103321452,-12.1753389618792,-9.80031282934543,-8.73841492544961
"581",-6.46287092656456,-6.86866413031001,-8.84821541661483,-8.04144672617386,-9.08802115058696
"582",-5.22818160701983,-7.1939389503422,-6.39235200354747,-8.05610201951423,-8.35514865165381
"583",-8.32225539519315,-10.1761710775997,-11.7747192871559,-7.87393366626091,-7.26954905254991
"584",-36.1651933442484,-37.3292770914366,-33.2229127577673,-39.0993562524535,-35.2108790378591
"585",-26.6331320772964,-28.2291241121416,-15.9410727679211,-17.9521211823691,-14.5599422176435
"586",-6.8357519892765,-6.75169041110259,-4.69809695983752,-8.18557543906879,-6.68358660118102
"587",-8.16409234833536,-5.31458515762423,-6.37707027196386,-3.51179842168969,-5.28596553512138
"588",-13.8973265017257,-15.4704791586524,-10.557103260043,-11.6994934624989,-11.3232520046708
"589",6.29309076919653,7.67840704281699,6.33889305365396,8.99237080705824,7.36323907792153
"590",-15.8865932080162,-16.9400547179732,-11.5033371563321,-14.087888108327,-13.1569884392971
"591",2.86160009286559,1.4825116597664,-0.326422683488753,-0.512224239909274,-2.24161478858986
"592",-10.0340917994489,-2.46627760636037,-0.665647040695511,-1.62186451678864,-2.23494560802669
"593",-6.13072710343919,-3.29100035255868,-4.19551608963566,-3.51162990566999,-5.39648390080257
"594",-15.2629751494341,-12.2686011120071,-9.27244247372321,-10.1441267575724,-9.24596216187094
"595",-10.9208711691542,-3.7422937099956,-5.4671480301344,-5.26917649956986,-6.07324669183199
"596",-0.691619650033838,-1.60288678873725,3.01418030710065,1.65475577024427,2.02343811438465
"597",-8.30893456346077,-8.4472365662169,-3.62822841701967,-5.29786725806387,-4.62518333870698
"598",-11.8955640498487,-13.8670627933361,-14.5331563093889,-15.7660421017148,-14.2605249142469
"599",-7.71634588626707,-8.3844387984152,-3.13109980457196,-4.48777736838375,-3.91988962146173
"600",-10.9855728368975,-9.47695555805674,-11.4412726909607,-11.1202091527624,-13.0455678115985
"601",-24.9487710711979,-25.8053099158257,-23.2679302163665,-24.4942353563437,-24.6078704663093
"602",-25.0481714201565,-23.7539707418745,-14.779992496658,-15.4028341891437,-15.3061009221742
"603",-7.48774129299019,-6.01146595485414,-3.13226091964117,-4.87382073446184,-5.01453404454683
"604",-1.96852454162149,-3.46140540889933,-1.35103852727638,-4.56256016629566,-3.33597979438209
"605",-20.9789166517757,-22.20039798028,-18.4009194169827,-15.1936790153996,-16.2627913099331
"606",-19.0573316769444,-18.5103468056931,-18.6454033339753,-18.1098339279952,-20.0273604422273
"607",-5.39972874411407,-7.35321409130117,-6.18319167182653,-7.38743511111174,-8.02916312668984
"608",-23.4276383541839,-20.7774877093201,-18.3283399419886,-19.4554935368381,-20.1388537525558
"609",-3.01616099755553,-3.505820796735,1.14981625476305,4.39746829179759,3.60979240731829
"610",-10.1484633371017,-11.1115921253968,-4.06422685342923,-2.34655852857666,-3.58583583439661
"611",-23.316290695597,-24.7082778873635,-25.0064047699652,-24.8729102717082,-19.6362604973102
"612",-15.822483172676,-16.6590522082271,-15.2522236561209,-16.5451640113409,-16.8742102982094
"613",-20.4186446263229,-15.947255172505,-17.9335430842409,-16.3022465790097,-17.7083035085493
"614",-9.35198833241963,-11.1609442356341,-6.25872509533364,-10.5312199366008,-8.20830966783311
"615",-18.9188612015629,-18.5871318155945,-20.012255265398,-20.2780052557932,-20.369357933702
"616",-10.8522168962747,-11.741128717163,-13.2018891790755,-13.1517337661049,-14.9201708047017
"617",-39.7628500761324,-38.1187184085477,-37.7153554709116,-39.0495081245158,-39.6817965766503
"618",-13.5549075898145,-13.7254735712184,-6.47293864298593,-12.5066038336949,-7.14362043100921
"619",-24.2397617193492,-25.202991925609,-22.7841430123218,-23.0819283288611,-22.9852569530098
"620",-28.6733306424768,-30.6681372054353,-23.9963309358108,-25.0954520241992,-23.4738818561344
"621",-14.2328935866563,-15.5152445070937,-16.9880096778947,-17.4761077894141,-18.363390538365
"622",-36.211641463495,-38.2106210389788,-28.5814674628337,-36.984458076096,-30.4423432310585
"623",-19.6401723305664,-21.4135358043858,-20.5369672992929,-21.6074359733903,-22.174729549223
"624",-3.23805512967231,-4.93142473077024,-6.20675960435498,-6.85176523031531,-8.14383873653886
"625",-3.66458668390608,-5.64635062874492,-5.85893446069275,-7.45209998764176,-5.23701420204891
"626",-6.8698741746955,-8.22337071590034,-8.2224988047768,-6.92483094621626,-8.29677163577885
"627",-24.1545256692837,-25.0812633833985,-14.2590630170024,-18.1240341681626,-13.2060779146784
"628",-41.3318613869793,-40.0128131545339,-38.7593632971332,-42.012158889004,-38.6934371704475
"629",-12.9804835344664,-12.3963625128314,-14.2636828801835,-14.297716085927,-16.2457236217339
"630",-17.1267675014487,-18.4555126741172,-9.48855442663455,-16.5863378626733,-11.4885411790661
"631",-16.023620885429,-17.6903215277016,-11.6148413809757,-12.5698778232338,-11.9308060470298
"632",-6.18825632800879,-7.91524271317335,-7.5310799459959,-7.15820313083108,-8.25672948296491
"633",-12.3545770781009,-13.8552272124037,-13.3257573116341,-6.82776846083777,-7.89531504903119
"634",-12.9085044346069,-11.0654864856743,-11.6867259941782,-10.9223985603496,-12.4742801734787
"635",-21.4459337773987,-23.3463534509138,-9.67049386901116,-11.8668810488088,-8.90642460630628
"636",-8.10689256440987,-9.58342337932133,-2.66845957187592,-3.89125626742498,-3.8939992043679
"637",-10.7815734298359,-12.656432087753,-5.22617219777884,-10.4487195717562,-6.9418476993097
"638",-20.8713391677419,-21.6990297167741,-23.6741527016176,-20.9137355363733,-21.1879271844139
"639",-21.6545328815785,-21.8739525480812,-11.9274630250574,-13.78365680203,-11.246898370051
"640",-7.33839514458598,-8.1731402889892,-10.1058177594117,-7.08289416672789,-7.28051766832923
"641",-14.9800973882462,-12.9044841700433,-8.18176142824543,-5.41218799849221,-6.88205219988941
"642",-10.5125545730374,-12.3867911606102,-12.4340298602075,-9.39889945048039,-10.7171131884508
"643",-22.8474921099826,-24.657746063682,-22.0474281270186,-26.0087787402755,-23.9148728437747
"644",-14.816886821714,-15.5914212221077,-12.980022714575,-12.7433782772727,-13.5066436189102
"645",-18.8941696817835,-20.8429050065423,-19.9076211068444,-21.3950765105806,-21.4718859166362
"646",-24.4786993746332,-26.1853252809272,-18.2284083973197,-21.5636889053163,-18.0760030464516
"647",-25.2719219344144,-24.9615604796236,-21.1117048616731,-20.6069977876174,-20.8247495091136
"648",-11.2583685565727,-13.1710251556279,-2.56886968334789,-9.82184757660289,-3.84541987836416
"649",-1.37675481094765,-0.487704094514827,-0.875848300923693,-1.04720395570859,-2.34664575707117
"650",-38.7051842928746,-39.6493012132206,-41.3033543379732,-37.0793462886743,-38.3745752461216
"651",-13.4006081480286,-14.4595874647664,-11.9399070695853,-14.799900217525,-13.9205292840092
"652",-23.395913706842,-25.37310058656,-11.6924688473435,-18.4161941124624,-12.1394578968362
"653",-9.8160200669844,-11.8082790895539,-6.26775600563079,-12.0472064205505,-7.89044341736832
"654",-11.9542804617451,-9.83739416095975,-7.73322425581629,-11.4259180952852,-9.56730588777037
"655",-17.0002936982368,-18.206309823205,-19.8394320170763,-19.4829884644889,-19.0674844001115
"656",-18.4985597551902,-20.483275004313,-19.6365583620741,-22.3766275049594,-20.7389774130264
"657",-19.1203065368423,-19.6262785467439,-19.4348942584664,-21.4589914873156,-21.4060333385281
"658",-13.5466196533211,-15.4976503256785,-12.2564721339661,-12.0695258972839,-12.5701137483947
"659",-8.05193737351312,-10.0089450794915,-11.0074891476781,-12.0086320854359,-12.4875121315247
"660",-25.0993782812951,-27.0965259744246,-26.8081649461315,-28.158412527217,-28.7365198847794
"661",0.0887766051107857,-0.818361041367332,-0.0526580825700611,-1.80580707408897,-2.05226874454404
"662",-25.2008490124402,-22.3204977532006,-20.5162362360098,-22.3831896112057,-16.0660910707638
"663",-12.9665111201416,-11.151235935652,-8.68222065489371,-6.85583675961496,-8.03125797387714
"664",4.92726068047678,3.20521819260236,2.14934381401882,1.30979005749723,0.194780431762752
"665",-14.6017249498659,-15.1226372252059,-8.83654048776022,-11.6019662314967,-9.53614453836087
"666",-14.04801716845,-15.369306020532,-15.1116817345467,-16.8982032530836,-17.0400249331926
"667",-7.15720608204131,-4.90861780958154,-4.06138792442986,-1.10984161173865,-3.01280891160431
"668",-40.3653706966599,-40.0012032175348,-40.9973473273688,-41.7682197964029,-42.9879848198965
"669",-17.6670887624401,-18.8239247600348,-18.0094374018909,-19.4414336193141,-19.9955608193088
"670",-13.6776831020499,-15.6309104169879,-7.86041193577464,-16.3041315948942,-9.85320890670616
"671",-16.9511483575673,-17.774152960778,-16.5084345936803,-19.0100914945018,-14.5673124153005
"672",-27.3469597604768,-29.3135447240853,-19.5610740075902,-26.0849178760708,-21.2216288502578
"673",-2.44749246632287,-3.64995435595809,-4.04412346409121,-5.63717228417953,-5.45808483304794
"674",-7.3060063885319,-8.71281923892791,-9.23848022072127,-9.31664413479304,-10.7551552357352
"675",-9.49559867125094,-6.02714320938866,-7.53769150373043,-8.02475479978066,-9.42907220195725
"676",-6.58653019636354,-8.38499041869267,-4.8795388495925,-6.78853585464961,-6.33303922602107
"677",-0.735210494322605,-1.1359655702818,-2.42954716624408,-2.91394347484678,-4.3855402290876
"678",-4.60838980562056,-3.54979589252379,-5.28377272848248,-5.32620323465906,-6.52846476984319
"679",-11.3934630854649,-11.7686756280895,-12.559782662629,-13.1098684492132,-14.4879477862941
"680",-30.2176290092245,-28.8210257548285,-22.9629559898352,-22.7769800036712,-22.8156548313191
"681",-12.7654429194285,-10.7680087683606,-9.53101661877107,-12.755106136012,-11.1119268921002
"682",-21.3611808053554,-20.0535484789437,-20.3124108132968,-16.2094668347953,-17.4474143699679
"683",-28.9523212139296,-30.7570973721334,-18.2050580558721,-20.8980654992628,-19.0693124314113
"684",-11.7593416434974,-7.72857289041759,-9.43984638565312,-9.14686183706375,-11.1390363226144
"685",-1.41169086775604,-2.67645895360405,-0.987429167121487,-2.12979290674819,-2.88018559480225
"686",-10.1050676432762,-8.861158847789,-5.44585978394791,-0.903610489654985,-1.59552477127051
"687",-9.19093315662247,-7.69112459305117,-5.77928453453493,-1.38050596594661,-3.12107572568433
"688",-2.40126824624109,-3.45476645305567,-5.01959091867941,-4.58396196476844,-6.48809454208371
"689",-11.8844929894712,-12.4666556186842,-11.8424417626685,-12.0921801719253,-13.5473653570699
"690",-19.5700082015338,-19.6251772960409,-14.7079769569177,-16.7192209742824,-16.6297531908194
"691",-15.5562278296756,-13.9890821169763,-13.5087557539033,-14.994353144991,-12.6044501481252
"692",-15.8402476015331,-16.8461879922385,-6.66350339012739,-4.38423754665834,-1.28691956531702
"693",-46.6611088164899,-34.6277454412488,-28.0202913177617,-36.6178602731716,-29.5734744807868
"694",-18.1103289631719,-15.8819361165499,-17.759025535982,-9.10634037781066,-9.93578550910927
"695",-13.4717130537117,-13.3229866568492,-14.884472367347,-15.0393810621337,-16.8326448311564
"696",4.27075633875915,4.6360912753148,3.18345008362768,4.95852665249858,3.04500362644484
"697",-23.8684754535167,-25.6396184893279,-21.6168160877784,-24.3478452959043,-23.3762990655548
"698",-35.4115188556504,-37.411273714915,-25.9647184959812,-37.0023928028213,-27.602218045159
"699",-23.7151531811351,-24.6322587599026,-21.5148716097896,-21.9243140174584,-22.6527360762196
"700",-8.45914436930194,-9.45623332796112,-9.41566537004709,-11.42779535857,-9.26826647324237
"701",-10.8077102682812,-12.7738803519763,-4.96546595825799,-7.32711309110555,-4.04895384346308
"702",-19.9931554964197,-19.6051014383871,-16.1101967998141,-12.0758856216587,-13.4253212781993
"703",-21.9344915130271,-23.7938287014499,-13.4850963817734,-21.9295727844256,-13.2147934800152
"704",-43.915242300681,-33.2529249479537,-26.4482148437593,-26.9002198323522,-27.0266405887968
"705",-13.1305618982228,-10.5873068606117,-5.64648961839691,-6.77209247036271,-6.73294387426969
"706",-21.2388372568243,-20.630658709041,-18.5804057266853,-21.6808087200491,-20.5793480109172
"707",-4.39007924274045,-5.92869984236279,-2.9688764337057,-6.66202674608507,-4.80099863557002
"708",-17.7966676802294,-19.1003712944482,-18.9709320431293,-14.3732891349793,-16.1119885008233
"709",-20.9202073759315,-22.8654371292318,-17.1797535397917,-22.3414283361754,-19.1745615488867
"710",-13.9488478450526,-15.656783194274,-13.216663871472,-17.5461206873674,-14.935869012396
"711",-6.02539893678324,-6.70769973558105,-1.80981494473295,-3.69828583041383,-2.16831340011283
"712",-21.7563936461891,-22.496590099238,-18.232974749333,-12.7927451935667,-13.9600504689671
"713",-8.98219731324818,-9.47675898622894,-11.1340451833191,-11.0346670601646,-11.2748530024443
"714",-16.1903563391002,-15.342650177737,-15.836689923896,-17.1553105126902,-17.4368727175273
"715",-16.0701934072216,-17.8395899422975,-19.5458988189964,-19.1023173046689,-19.8490404334753
"716",-12.3637896700488,-14.3458202750377,-8.0202027068149,-13.8046569451158,-9.84444947069505
"717",-10.387348279485,-9.37817329759577,-8.84480141823253,-8.64483174978289,-10.1609741493782
"718",-23.6941978744941,-23.4937519341821,-21.5629115681504,-14.6918475839631,-16.3696256365601
"719",-8.74453109928781,-10.5067449330987,-5.96678114329505,-9.02635526186221,-7.7154490796942
"720",-18.6058857051856,-20.3533556421702,-16.5987810720553,-17.4937290713421,-17.6385117464723
"721",-6.40911613407168,-8.23366627114861,-8.12454356144208,-10.0252075304583,-9.96652014323218
"722",-21.9889879862333,-23.6534961448968,-22.3714501703223,-25.6430828397848,-22.8326836975684
"723",-21.1972912874534,-22.0065046589178,-22.6147151483337,-23.6445128051834,-24.508598075161
"724",-32.8762332742357,-34.3364725926102,-24.1440828223521,-27.2637504113476,-22.3961807048804
"725",-11.8738378710929,-13.8049263811461,-7.00418254666067,-12.2280738234454,-8.27639442561468
"726",-21.3356879232718,-17.182113308546,-18.9459111065543,-19.088748597006,-19.9432386755688
"727",-16.6461644213584,-17.6539577978578,-12.398509667189,-10.2903533047433,-9.41245765739655
"728",-15.8328664527524,-9.52242627595174,-9.16380651167744,-10.9316712931225,-11.0923590006922
"729",-22.7466630303006,-24.6646168579944,-11.5816192424726,-14.7852437605165,-11.06528040574
"730",-3.85082406073538,-5.59654869563335,-5.06634634177633,-5.6962890067791,-6.78845724096204
"731",-7.41579350234892,-8.93379314621597,-2.73392335271297,-9.47561494490297,-4.53531325418797
"732",-21.7541702623638,-20.16230122998,-1.7363281189924,-20.6772044706813,-3.704424606078
"733",-5.48082499067788,-5.31736592517333,-1.05339662871514,1.50983078607232,0.348188081510127
"734",-13.6242352898064,-15.0000666607542,-13.6660142382261,-16.7037206811105,-15.4313734617321
"735",-21.3182183668011,-19.5535778535261,-19.3937776821618,-21.4625400468745,-20.6799941789634
"736",-19.8324217121392,-21.167961111476,-14.3034057421178,-20.425760960801,-16.2107570572998
"737",-20.5433537525327,-22.4784372654069,-16.4388851939227,-22.7688674838411,-17.72776035656
"738",-22.8007068173123,-23.537188497112,-21.3514134590959,-23.9993298218934,-23.2030529498903
"739",-28.6226357675177,-27.7246648664231,-24.5201313383644,-28.3513983416483,-26.4962635395728
"740",-6.27355743386456,-6.13567526003055,-3.79785174621347,-2.39182371087423,-3.1074493187306
"741",-26.7927707117045,-27.8721939417515,-17.5987438835637,-16.1582377224716,-16.2081996986554
"742",-19.0196430666084,-19.5366809149123,-20.8626346613078,-21.5353546713616,-22.4457754853319
"743",-15.3563834023819,-16.1840391767443,-17.2302292767465,-18.1370763600198,-17.2038926627041
"744",-5.55292944066899,-6.73712421834442,-5.06626342622676,-5.85404984468068,-6.5089475297934
"745",-14.5494571775171,-15.4500784565306,-16.1950968255541,-17.3465532412591,-15.6603563917569
"746",-27.2898424680383,-23.1012864767765,-24.5720506879504,-23.812353273574,-25.7407619128614
"747",-15.885336168235,-15.4206404726258,-12.9309796801807,-9.87453112345717,-11.6674693811861
"748",-29.4677798373636,-29.9285953754203,-31.6045854130524,-23.4203355586614,-21.7812552660309
"749",-14.188734156158,-16.1792465040957,-15.3440785170969,-17.9839545984321,-16.5325488442131
"750",-11.0180051268601,-11.6608143379579,-13.6558659633681,-10.7076414276433,-10.5051726074967
"751",-13.2300822616903,-12.5592202898417,-9.61820956758691,-11.9550385366457,-11.5394752235344
"752",-6.76351347525437,-8.43972160178593,-8.3438033971702,-9.60813711975476,-10.3364054437643
"753",-24.7604487023454,-26.0461201102796,-26.0460667342807,-28.0370231288933,-27.2023678543341
"754",-22.8555906126794,-24.7850833494458,-26.4648865202951,-23.2064710872776,-21.8428234423544
"755",-10.209055416894,-10.6633447081331,-12.636050580822,-12.6544134041704,-14.6345242014084
"756",-5.45483147678972,-6.0965093220541,-5.49398630563432,-7.89306300673831,-7.14840412312488
"757",-1.32801828613958,-3.17673916718391,-0.194271403674254,-2.93647185167509,-2.08668523466941
"758",-9.59535850846527,-4.81650190546224,-6.27015702528176,0.956953191873734,-1.01061750877334
"759",-18.4589640408245,-19.3437813156033,-17.2563453335468,-18.5811972406124,-19.1498266052816
"760",-2.24506345806444,-2.39376476493874,-1.60900184339121,0.540080647288304,-0.595547103904053
"761",-11.3305258201505,-13.2854309627527,-9.97835712337256,-14.0105183422323,-11.9692229007832
"762",-29.0700139850276,-28.7844183170321,-26.7279732828461,-12.1354674050695,-13.6385369313298
"763",-17.6758728349097,-13.0517216482377,-10.8712975658571,-5.95013977052141,-7.94127605662974
"764",-26.385025680902,-28.1468337022516,-26.5257743674605,-28.3588265185567,-27.5898393276758
"765",-19.1964667623475,-20.5013789577073,-13.7820997271775,-21.1305256879134,-15.4581478800543
"766",-7.93500739150664,-6.44606703694313,-7.45474454428545,-5.92550001008012,-7.67943191347623
"767",-25.3820309340107,-26.2116298026267,-17.0655436133171,-26.4499726003428,-18.830531664472
"768",-7.6756426141409,-6.5995451446026,-2.245235915052,-7.52310943964661,-4.22867424306232
"769",-26.3385523693597,-25.8621410406432,-20.6853794686167,-18.2925407175848,-18.6220551027181
"770",-15.5338412004686,-16.9785244450416,-16.6315487807326,-18.2280535666114,-18.6157267563443
"771",-8.56973505125043,-9.75211715356619,-9.502908007933,-9.46508627331281,-10.9046812949736
"772",-9.00037081437054,-10.6704519011271,-10.7715695291164,-11.8397726194835,-12.4929618262928
"773",-20.6963028969025,-22.2241998033407,-17.9875279022659,-19.3314826603846,-18.9597745623563
"774",-11.9486125943217,-12.9922485371496,-9.85220713712081,-11.629428905894,-11.8372197169184
"775",-5.26644972768575,-7.14500506195232,-7.50740791077695,-9.14113679420704,-7.97822147410679
"776",-29.384222711156,-28.1851959780797,-29.2511785712901,-29.5136898543386,-31.0891363858148
"777",-15.1774382240353,-16.0654645609895,-7.79932629368975,-10.4247426629478,-9.76497017817455
"778",-34.8837105791414,-31.3966829537599,-33.2013578755578,-29.4392381456422,-27.6686768423527
"779",-10.9835592207688,-12.8834995896938,-6.87233871446896,-7.75680204810592,-6.90650345548034
"780",-6.97602086363597,-8.22129466881818,-9.04057404972547,-10.0199309140765,-10.8792233618365
"781",-25.9002875822377,-26.9436071933854,-18.9972768729537,-22.0074756204292,-19.6752030362518
"782",-9.58207598155538,-11.5643363765631,-7.67909796573205,-10.6693271123207,-9.36842557541724
"783",2.00976573927151,2.24938746568255,0.706276768727557,0.251664560191803,-1.08069745918841
"784",-11.9774384020207,-13.9333841596477,-8.24733495200038,-9.21820334692785,-7.07602505528125
"785",-14.6551092466116,-11.5572361079003,-13.4936293385282,-13.3069827786327,-15.3069348063457
"786",-34.1276112858946,-28.2268241632143,-29.0700175822313,-26.1989077137453,-28.1802830766292
"787",-10.2604745062676,-9.88244722285815,-3.10818622031699,0.426052068978243,1.21889565752428
"788",-9.72393410556234,-11.6435807783988,-4.12284842124996,-11.0988937949371,-6.08656356865428
"789",-10.7952951877274,-9.93256313230858,-8.86645815125153,-5.26410628088083,-6.47195757444453
"790",-19.7667068901421,-21.6627811150224,-15.3310479695503,-14.4136670155056,-13.3362115636996
"791",-14.6293378946216,-13.4634059294418,-11.222115410233,-11.7652187605595,-12.0222973418517
"792",-14.3893364123626,-16.0488741647414,-7.75009673563539,-5.55166341462941,-4.88175246892259
"793",-11.3096844610501,-12.6867626246499,0.681590254802632,-2.82344589852862,-0.75955082443936
"794",-22.0638610886117,-19.2020074382691,-21.19695474791,-10.6678217938823,-11.9277342532132
"795",-30.4890467284299,-31.3762378945736,-28.3564575244756,-31.8062640603166,-30.1418875408723
"796",-29.3656569002337,-28.9022576794122,-30.2554451942611,-27.4770310530814,-29.2921960184086
"797",-33.6749954949455,-31.8610916137006,-29.3469296666707,-28.2241137586869,-28.4149586485719
"798",-8.14146644791357,-8.36749495945928,-10.0673719329426,-10.1501866985569,-12.0215276562025
"799",1.8807099515906,0.574665539609735,3.19914541665185,2.27615813154746,1.61927755033452
"800",-24.0786237943707,-24.4997303050722,-22.9034045157523,-26.4094945962472,-22.962133722501
"801",-30.2307634526022,-31.6899750995182,-31.8447669729316,-26.1638352524839,-28.135789159219
"802",-19.8302187479088,-21.1518045195907,-21.1911683116091,-23.0799777063482,-22.3852778993381
"803",-8.47719368091934,-10.3768642870327,-5.98516033071749,-8.21968581667547,-6.67750557019618
"804",-2.52158958244872,-1.42705741184367,-2.48408774045877,-3.21632193561522,-4.45395830159214
