subj,block,pm_acc,meanTrial_rt,og_acc,blockType
s03,"('monitor2', 6)",1.0,0.7688782044819423,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.928602933883667,1.0,Monitor
s03,"('monitor2', 6)",1.0,0.7115961975521512,0.9,Monitor
s03,"('monitor2', 6)",0.0,0.6925030052661896,0.8888888888888888,Monitor
s03,"('monitor2', 6)",1.0,0.7712568044662476,0.9230769230769231,Monitor
s04,"('monitor1', 3)",1.0,0.8029431343078614,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.7743217434201922,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.7235908773210313,0.9,Monitor
s04,"('monitor1', 3)",1.0,0.7736784544858065,1.0,Monitor
s04,"('monitor1', 3)",0.0,0.6308095455169678,0.8571428571428571,Monitor
s04,"('monitor1', 3)",0.0,0.6987268924713135,0.5,Monitor
s04,"('monitor1', 3)",1.0,0.8267180919647218,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.847883959611257,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.7183085038111761,0.9333333333333333,Monitor
s04,"('monitor1', 3)",1.0,0.7603042125701904,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.7733252782088059,1.0,Monitor
s04,"('monitor1', 3)",0.0,0.7355977126530239,0.875,Monitor
s04,"('monitor1', 3)",1.0,0.7760331034660339,1.0,Monitor
s04,"('monitor1', 3)",1.0,0.732785151554988,1.0,Monitor
s04,"('monitor1', 3)",0.0,0.6135685443878174,0.9090909090909091,Monitor
s04,"('monitor1', 3)",0.0,0.6543672595705304,0.9333333333333333,Monitor
s04,"('monitor1', 3)",1.0,0.7859795093536377,1.0,Monitor
s04,"('monitor1', 3)",0.0,0.7306757867336273,0.8888888888888888,Monitor
s04,"('monitor1', 3)",0.0,0.6445494890213013,0.6666666666666666,Monitor
s04,"('monitor1', 3)",0.0,0.6572467258998326,0.875,Monitor
s04,"('monitor2', 6)",1.0,0.7879352019383357,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.7256798914500645,1.0,Monitor
s04,"('monitor2', 6)",0.0,0.6232574780782064,0.8571428571428571,Monitor
s04,"('monitor2', 6)",1.0,0.6399079220635551,1.0,Monitor
s04,"('monitor2', 6)",0.0,0.6308465855462211,0.9333333333333333,Monitor
s04,"('monitor2', 6)",1.0,0.6318076252937317,0.8888888888888888,Monitor
s04,"('monitor2', 6)",1.0,0.7347874641418457,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.6103762558528355,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.96293306350708,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.6942590177059174,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.752795398235321,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.5887512101067437,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.6805324384144374,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.682032028834025,1.0,Monitor
s04,"('monitor2', 6)",0.0,0.7073022365570069,0.9090909090909091,Monitor
s04,"('monitor2', 6)",1.0,0.6925740975600022,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.7053552865982056,1.0,Monitor
s04,"('monitor2', 6)",0.0,0.6330470508999295,0.9,Monitor
s04,"('monitor2', 6)",1.0,0.6943016485734419,1.0,Monitor
s04,"('monitor2', 6)",1.0,0.6348778009414673,1.0,Monitor
s05,"('monitor1', 3)",1.0,0.9714750448862711,0.8571428571428571,Monitor
s05,"('monitor1', 3)",1.0,1.449108600616455,0.7142857142857143,Monitor
s05,"('monitor1', 3)",1.0,1.0496722062428792,0.8181818181818182,Monitor
s05,"('monitor1', 3)",1.0,1.0103882826291597,0.9333333333333333,Monitor
s05,"('monitor1', 3)",1.0,0.920297771692276,0.8888888888888888,Monitor
s05,"('monitor1', 3)",1.0,0.9891844987869263,0.9230769230769231,Monitor
s05,"('monitor1', 3)",1.0,0.9064036309719086,0.8,Monitor
s05,"('monitor1', 3)",1.0,0.9031902949015299,0.8571428571428571,Monitor
s05,"('monitor1', 3)",0.0,1.1536925898657904,0.8181818181818182,Monitor
s05,"('monitor1', 3)",0.0,1.06170882497515,0.875,Monitor
s05,"('monitor1', 3)",1.0,1.0366378263993696,0.7857142857142857,Monitor
s05,"('monitor1', 3)",1.0,0.7375988960266113,1.0,Monitor
s05,"('monitor1', 3)",0.0,0.8425164818763733,0.5714285714285714,Monitor
s05,"('monitor1', 3)",0.0,1.1004802584648132,0.7272727272727273,Monitor
s05,"('monitor1', 3)",0.0,1.0727640867233277,0.7692307692307693,Monitor
s05,"('monitor1', 3)",1.0,1.2236829996109009,1.0,Monitor
s05,"('monitor1', 3)",1.0,0.9677770137786865,0.8333333333333334,Monitor
s05,"('monitor1', 3)",1.0,1.0375625848770142,0.9090909090909091,Monitor
s05,"('monitor1', 3)",1.0,0.9518093381609235,0.875,Monitor
s05,"('monitor1', 3)",1.0,1.0123953138078963,1.0,Monitor
s05,"('monitor2', 6)",0.0,0.6578406946999686,0.7,Monitor
s05,"('monitor2', 6)",1.0,1.124269167582194,0.8666666666666667,Monitor
s05,"('monitor2', 6)",1.0,1.073587973912557,0.6666666666666666,Monitor
s05,"('monitor2', 6)",1.0,0.9881890416145325,1.0,Monitor
s05,"('monitor2', 6)",0.0,0.7682361602783203,0.7142857142857143,Monitor
s05,"('monitor2', 6)",1.0,0.7559337445667812,1.0,Monitor
s05,"('monitor2', 6)",0.0,0.8941250497644598,0.9166666666666666,Monitor
s05,"('monitor2', 6)",1.0,0.9980516963534884,0.6923076923076923,Monitor
s05,"('monitor2', 6)",1.0,1.1176777752962979,0.8461538461538461,Monitor
s05,"('monitor2', 6)",0.0,1.052565032785589,0.9166666666666666,Monitor
s05,"('monitor2', 6)",1.0,0.6850833098093668,1.0,Monitor
s05,"('monitor2', 6)",1.0,1.1728131771087646,1.0,Monitor
s05,"('monitor2', 6)",1.0,0.8906805780198839,1.0,Monitor
s05,"('monitor2', 6)",1.0,1.0311277996410022,1.0,Monitor
s05,"('monitor2', 6)",0.0,0.7702257633209229,0.6666666666666666,Monitor
s05,"('monitor2', 6)",1.0,0.9537580013275146,1.0,Monitor
s05,"('monitor2', 6)",1.0,1.0693291425704956,0.8888888888888888,Monitor
s05,"('monitor2', 6)",0.0,1.0358936309814453,0.8333333333333334,Monitor
s05,"('monitor2', 6)",1.0,1.0500028133392334,0.8571428571428571,Monitor
s05,"('monitor2', 6)",1.0,1.1287694931030274,0.7692307692307693,Monitor
s06,"('monitor1', 3)",1.0,0.9055419762929281,0.75,Monitor
s06,"('monitor1', 3)",1.0,0.8062312819740989,0.8461538461538461,Monitor
s06,"('monitor1', 3)",1.0,0.8114118337631225,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.8365757995181613,1.0,Monitor
s06,"('monitor1', 3)",0.0,0.7526044050852457,0.75,Monitor
s06,"('monitor1', 3)",1.0,0.9208716154098511,1.0,Monitor
s06,"('monitor1', 3)",0.0,0.8188053766886393,0.8571428571428571,Monitor
s06,"('monitor1', 3)",1.0,0.8014800349871317,0.9230769230769231,Monitor
s06,"('monitor1', 3)",1.0,0.9786724805831909,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.8277001082897186,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.8348784663460471,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.6626056757840243,0.9166666666666666,Monitor
s06,"('monitor1', 3)",0.0,0.612808624903361,0.75,Monitor
s06,"('monitor1', 3)",1.0,0.7954805237906319,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.8062792505536761,1.0,Monitor
s06,"('monitor1', 3)",1.0,0.7540525956587358,1.0,Monitor
s06,"('monitor1', 3)",0.0,0.7109673874718803,0.9333333333333333,Monitor
s06,"('monitor1', 3)",1.0,0.7561741173267365,0.8888888888888888,Monitor
s06,"('monitor1', 3)",0.0,0.6443710327148438,0.5,Monitor
s06,"('monitor1', 3)",1.0,0.8133223056793213,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.783569622039795,0.9090909090909091,Monitor
s06,"('monitor2', 6)",1.0,0.6907761693000793,1.0,Monitor
s06,"('monitor2', 6)",0.0,0.7155301570892334,0.875,Monitor
s06,"('monitor2', 6)",1.0,0.8343793551127116,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.9700509768265945,0.9333333333333333,Monitor
s06,"('monitor2', 6)",1.0,0.8814401443188007,0.9285714285714286,Monitor
s06,"('monitor2', 6)",1.0,0.720287011219905,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.9239913736070905,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.8616872727870941,0.8888888888888888,Monitor
s06,"('monitor2', 6)",1.0,1.0452033678690593,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.6920745571454366,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.8004934787750244,1.0,Monitor
s06,"('monitor2', 6)",0.0,0.8313539822896322,0.8571428571428571,Monitor
s06,"('monitor2', 6)",1.0,0.7018206669734075,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.7732274055480957,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.8518646359443665,0.8,Monitor
s06,"('monitor2', 6)",1.0,0.8997226476669311,0.8333333333333334,Monitor
s06,"('monitor2', 6)",0.0,0.6796414256095886,0.8888888888888888,Monitor
s06,"('monitor2', 6)",1.0,0.7467874180186879,1.0,Monitor
s06,"('monitor2', 6)",1.0,0.6685213565826416,1.0,Monitor
s07,"('monitor1', 3)",0.0,0.9965802431106567,0.6666666666666666,Monitor
s07,"('monitor1', 3)",1.0,0.7192739486694336,1.0,Monitor
s07,"('monitor1', 3)",1.0,0.8815630276997884,0.9230769230769231,Monitor
s07,"('monitor1', 3)",0.0,0.8005049228668213,0.9166666666666666,Monitor
s07,"('monitor1', 3)",1.0,1.0410052239894867,1.0,Monitor
s07,"('monitor1', 3)",1.0,0.9265738817361685,0.9285714285714286,Monitor
s07,"('monitor1', 3)",1.0,1.084560489654541,0.8333333333333334,Monitor
s07,"('monitor1', 3)",0.0,0.45325660705566406,0.75,Monitor
s07,"('monitor1', 3)",1.0,0.918860810143607,1.0,Monitor
s07,"('monitor1', 3)",1.0,0.9351686106787788,0.8181818181818182,Monitor
s07,"('monitor1', 3)",1.0,0.8054969310760498,0.9090909090909091,Monitor
s07,"('monitor1', 3)",1.0,0.8534463346004486,0.8888888888888888,Monitor
s07,"('monitor1', 3)",1.0,0.685595777299669,1.0,Monitor
s07,"('monitor1', 3)",1.0,0.8096650327954974,1.0,Monitor
s07,"('monitor1', 3)",1.0,1.1180103558760424,0.9333333333333333,Monitor
s07,"('monitor1', 3)",0.0,0.9097657203674316,0.5,Monitor
s07,"('monitor1', 3)",0.0,0.7844468355178833,0.8,Monitor
s07,"('monitor1', 3)",0.0,0.9345456063747406,0.8888888888888888,Monitor
s07,"('monitor1', 3)",0.0,,,Monitor
s07,"('monitor1', 3)",1.0,0.7952871506030743,1.0,Monitor
s07,"('monitor2', 6)",0.0,0.9642921924591065,0.7692307692307693,Monitor
s07,"('monitor2', 6)",0.0,0.9647498607635498,0.8333333333333334,Monitor
s07,"('monitor2', 6)",1.0,1.2760341167449951,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.9822446618761335,1.0,Monitor
s07,"('monitor2', 6)",1.0,1.1080908958728497,0.9285714285714286,Monitor
s07,"('monitor2', 6)",1.0,1.0829642057418822,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.8273738384246826,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.9529948017813943,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.7495852708816528,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.7884425222873688,0.8888888888888888,Monitor
s07,"('monitor2', 6)",1.0,0.8462316989898682,0.9090909090909091,Monitor
s07,"('monitor2', 6)",1.0,0.8457141472743108,1.0,Monitor
s07,"('monitor2', 6)",0.0,0.8143879572550455,0.8571428571428571,Monitor
s07,"('monitor2', 6)",1.0,0.8321509957313538,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.8455107893262591,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.819045623143514,1.0,Monitor
s07,"('monitor2', 6)",1.0,0.9937556505203247,1.0,Monitor
s07,"('monitor2', 6)",0.0,0.9652090867360433,0.8571428571428571,Monitor
s07,"('monitor2', 6)",0.0,0.8964238350207989,0.8666666666666667,Monitor
s07,"('monitor2', 6)",1.0,0.8879914548661973,0.8181818181818182,Monitor
s08,"('monitor1', 3)",0.0,0.6550062417984008,0.7692307692307693,Monitor
s08,"('monitor1', 3)",1.0,0.6874550305880033,1.0,Monitor
s08,"('monitor1', 3)",1.0,0.7021175861358643,0.9090909090909091,Monitor
s08,"('monitor1', 3)",0.0,0.6830216646194458,0.9090909090909091,Monitor
s08,"('monitor1', 3)",1.0,0.7765590633664813,1.0,Monitor
s08,"('monitor1', 3)",1.0,0.6530866622924805,1.0,Monitor
s08,"('monitor1', 3)",1.0,0.768117368221283,0.8888888888888888,Monitor
s08,"('monitor1', 3)",0.0,0.6092101427224966,0.9285714285714286,Monitor
s08,"('monitor1', 3)",0.0,0.5469537258148194,0.8333333333333334,Monitor
s08,"('monitor1', 3)",1.0,0.6659654208592006,0.875,Monitor
s08,"('monitor1', 3)",0.0,0.617131382226944,0.8888888888888888,Monitor
s08,"('monitor1', 3)",1.0,0.6400535821914672,1.0,Monitor
s08,"('monitor1', 3)",1.0,0.6170430550208459,1.0,Monitor
s08,"('monitor1', 3)",0.0,0.629872989654541,0.8333333333333334,Monitor
s08,"('monitor1', 3)",1.0,0.7133889198303223,1.0,Monitor
s08,"('monitor1', 3)",0.0,0.642562210559845,0.8,Monitor
s08,"('monitor1', 3)",1.0,0.7024636268615723,1.0,Monitor
s08,"('monitor1', 3)",0.0,0.7265460057692095,0.9166666666666666,Monitor
s08,"('monitor1', 3)",1.0,0.6846536874771119,1.0,Monitor
s08,"('monitor1', 3)",1.0,0.62252277135849,1.0,Monitor
s08,"('monitor2', 6)",0.0,0.5712615966796875,0.8333333333333334,Monitor
s08,"('monitor2', 6)",1.0,0.8742622647966657,0.875,Monitor
s08,"('monitor2', 6)",0.0,0.9579466581344604,0.8571428571428571,Monitor
s08,"('monitor2', 6)",0.0,0.5804665088653564,0.5,Monitor
s08,"('monitor2', 6)",1.0,0.7570446928342184,0.9230769230769231,Monitor
s08,"('monitor2', 6)",1.0,0.621466088294983,0.7857142857142857,Monitor
s08,"('monitor2', 6)",1.0,0.5792003761638295,0.9166666666666666,Monitor
s08,"('monitor2', 6)",1.0,0.7372039159138998,1.0,Monitor
s08,"('monitor2', 6)",1.0,0.7293336391448975,1.0,Monitor
s08,"('monitor2', 6)",1.0,0.7063406573401557,0.9,Monitor
s08,"('monitor2', 6)",0.0,0.6778268643787929,0.9333333333333333,Monitor
s08,"('monitor2', 6)",0.0,0.6231823563575745,0.8,Monitor
s08,"('monitor2', 6)",0.0,0.6028475761413574,0.6,Monitor
s08,"('monitor2', 6)",1.0,0.7670842500833365,1.0,Monitor
s08,"('monitor2', 6)",0.0,0.5880965536290949,0.8461538461538461,Monitor
s08,"('monitor2', 6)",0.0,,0.0,Monitor
s08,"('monitor2', 6)",1.0,0.6070891141891479,0.9090909090909091,Monitor
s08,"('monitor2', 6)",0.0,0.6308590173721313,0.7272727272727273,Monitor
s08,"('monitor2', 6)",1.0,0.8289937789623554,1.0,Monitor
s08,"('monitor2', 6)",1.0,0.6547675132751465,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.9232371807098388,0.8333333333333334,Monitor
s09,"('monitor1', 3)",1.0,0.7689349353313446,0.8888888888888888,Monitor
s09,"('monitor1', 3)",0.0,0.8870964050292969,0.8333333333333334,Monitor
s09,"('monitor1', 3)",1.0,0.8205068111419678,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.7655033384050641,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.849868893623352,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.68019700050354,1.0,Monitor
s09,"('monitor1', 3)",0.0,0.7272426060267857,0.875,Monitor
s09,"('monitor1', 3)",1.0,0.7716293334960938,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.7033578872680664,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.6879665484795203,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.7080241441726685,0.9090909090909091,Monitor
s09,"('monitor1', 3)",1.0,0.7992315053939819,0.9090909090909091,Monitor
s09,"('monitor1', 3)",0.0,0.6950779755910238,0.75,Monitor
s09,"('monitor1', 3)",1.0,0.7215252121289571,1.0,Monitor
s09,"('monitor1', 3)",0.0,0.6256618797779083,0.8888888888888888,Monitor
s09,"('monitor1', 3)",1.0,0.8038702011108398,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.8855799674987793,1.0,Monitor
s09,"('monitor1', 3)",1.0,0.8014010649461013,0.9285714285714286,Monitor
s09,"('monitor1', 3)",1.0,0.8167316743305751,1.0,Monitor
s09,"('monitor2', 6)",1.0,0.8611829831049993,0.9333333333333333,Monitor
s09,"('monitor2', 6)",1.0,0.768960530941303,1.0,Monitor
s09,"('monitor2', 6)",1.0,0.8026485741138458,0.8888888888888888,Monitor
s09,"('monitor2', 6)",1.0,0.6884261540004185,1.0,Monitor
s09,"('monitor2', 6)",1.0,0.752083592944675,0.8181818181818182,Monitor
s09,"('monitor2', 6)",0.0,0.7749716705746121,0.9,Monitor
s09,"('monitor2', 6)",0.0,0.9348591657785269,0.8666666666666667,Monitor
s09,"('monitor2', 6)",1.0,0.8378449976444244,0.8888888888888888,Monitor
s09,"('monitor2', 6)",1.0,0.6216907501220703,1.0,Monitor
s09,"('monitor2', 6)",0.0,0.7234354317188263,0.7272727272727273,Monitor
s09,"('monitor2', 6)",1.0,0.7375644615718296,0.875,Monitor
s09,"('monitor2', 6)",0.0,0.8470116376876831,0.9090909090909091,Monitor
s09,"('monitor2', 6)",0.0,0.7424038648605347,0.8,Monitor
s09,"('monitor2', 6)",0.0,,0.0,Monitor
s09,"('monitor2', 6)",0.0,0.6730764995921742,0.8461538461538461,Monitor
s09,"('monitor2', 6)",0.0,0.7091675202051798,0.75,Monitor
s09,"('monitor2', 6)",0.0,0.8733790185716417,0.75,Monitor
s09,"('monitor2', 6)",0.0,,0.0,Monitor
s09,"('monitor2', 6)",1.0,0.7434816577217795,0.9166666666666666,Monitor
s09,"('monitor2', 6)",1.0,0.8475059270858765,0.9090909090909091,Monitor
s10,"('monitor1', 3)",1.0,0.9847362041473389,1.0,Monitor
s10,"('monitor1', 3)",1.0,0.9949889977773031,0.9,Monitor
s10,"('monitor1', 3)",0.0,,0.0,Monitor
s10,"('monitor1', 3)",1.0,0.9365203380584717,0.9230769230769231,Monitor
s10,"('monitor1', 3)",1.0,1.085426348906297,0.9333333333333333,Monitor
s10,"('monitor1', 3)",1.0,0.9925651720591954,1.0,Monitor
s10,"('monitor1', 3)",1.0,0.9408135754721505,1.0,Monitor
s10,"('monitor1', 3)",1.0,0.9028806686401367,1.0,Monitor
