"","main_mnm1","main_mnm2","main_mnm"
"470",-28.5402518077489,-30.0129616565927,-20.2378080599136
"471",-21.8991936671252,-19.7500375489938,-16.8540151180111
"472",-16.5875625578747,-18.5635223664323,-16.4326084830427
"473",-16.8308446913314,-18.6702957908735,-18.7636763968078
"474",-22.1782604368224,-23.6896183113753,-9.20868274649841
"475",-13.5103521550224,-14.7183674501346,-12.1197601366055
"476",0.686565880141623,-0.893399934819008,-1.55734809767226
"477",-2.14511569651815,-1.33369001100582,-1.88315527853882
"478",-12.5670307459065,-14.2625241405367,-16.2288815342636
"479",-15.9604899253897,-17.6460588327266,-17.5859887249824
"480",-24.2395327224952,-26.2380890422852,-16.8543699681215
"481",-8.98624842432431,-10.5895239681973,-9.01172892484778
"482",-14.9146433369327,-16.7689184844345,-17.7052141343082
"483",-3.18238434357936,-1.05205334461297,-1.63374652645003
"484",-24.470359751441,-24.3600799185637,-20.992583843628
"485",-17.5355324572682,-18.2285971281624,-13.5827758731162
"486",-17.2085558489395,-19.2017846182379,-14.2203185266084
"487",-18.6535872599676,-20.5936203659164,-20.2592546956592
"488",-15.4699837779026,-17.2876931412161,-11.6913130459684
"489",-23.8081529730812,-25.8032437709611,-19.6081699196797
"490",-5.68417433530729,-4.78403274448801,-3.41180374972569
"491",-13.0519616723877,-13.5008254097638,-15.1482850292532
"492",-27.6226347104246,-29.6217957353932,-21.4925068330871
"493",-11.6950669992795,-13.3498773365554,-4.30494510367075
"494",-3.28211806649172,-5.19636314921968,-0.0436307880642444
"495",-31.7424137806716,-33.412725759998,-23.4502617150047
"496",-18.6015525881079,-20.2722133867376,-21.47904828768
"497",-9.96073453124097,-11.5737242851838,-10.7811200835817
"498",-25.6971766614174,-25.0551841683897,-21.1951687369713
"499",0.834707422479624,-1.14349445442356,0.540420031416897
"500",-0.431070461794437,-2.33511121455369,-0.858577397025889
"501",-11.0193332349187,-13.0184916609099,-9.9834303709754
"502",0.834590026542903,2.95966153870685,2.43672364040975
"503",-21.7212864997894,-23.3063177009428,-23.1244712767743
"504",-3.1036948632167,-4.44807675814091,-2.63872014455604
"505",-10.0557292466637,-12.0345792385569,-12.488258864356
"506",-14.1391672414554,-14.0049182013423,-1.42967475026556
"507",-1.13181686401596,-3.09914736593823,-1.62484240417353
"508",-5.90045596753494,-4.98755740321989,-6.95594290256808
"509",-29.6427216560619,-31.6282447492118,-30.0433308497892
"510",-17.6232210813288,-19.3365381099613,-18.7761561241102
"511",-6.22018189779962,-4.28876877359652,-5.86984577056403
"512",-30.0806645962338,-24.6244554402363,-25.5674970588525
"513",-5.49526308630628,-7.48344686608932,-4.18797795601159
"514",-20.1869569545892,-21.7824526961326,-21.6932469325721
"515",-14.7196332658582,-15.3199920975534,-16.4329520786798
"516",-25.5639964117232,-23.9692610077248,-25.8588614967847
"517",-30.1820890627035,-32.0498133094874,-23.7534418071153
"518",-20.5695160604464,-22.3827922720205,-12.3073389942179
"519",-23.1449317077156,-25.0755596192334,-26.6571775966627
"520",-21.1823166585008,-22.6246543873139,-14.7113564814595
"521",-21.1564861100677,-22.2217790269009,-17.9162069177249
"522",-26.8118732624523,-28.7317860846241,-29.4612515975188
"523",-14.9705311310793,-15.0012297972631,-11.7064808390265
"524",-14.259006492343,-13.3921220830213,-9.42301702797022
"525",-26.5804590613729,-28.5793052343558,-30.1125631520955
"526",-10.6291498770747,-12.6270585150612,-9.94275763103724
"527",-9.80455311039681,-11.442817928763,-6.17258152092903
"528",-26.6780183482444,-19.9544455126657,-21.9528542023037
"529",-12.4456338255297,-13.5835839110532,-15.5669121101503
"530",-12.7772025176528,-14.3240257127646,-12.1700480568736
"531",-14.6710562211117,-15.8441528192801,-17.6794262737312
"532",-9.89013284983528,-11.1038837116147,-11.1195130058304
"533",-28.5028437984211,-27.7437230439708,-27.6628620394772
"534",-17.8947761085113,-18.507874668547,-13.8749235734708
"535",-5.2733350509514,-6.08645421012502,-6.29261196091857
"536",-8.46714821813433,-8.79622086353325,-2.5760912914678
"537",-11.1290004806191,-12.5297570287707,-10.9091692859981
"538",-19.3367990754925,-20.7436595448476,-16.1922356347652
"539",-17.9042958854491,-19.0176121945212,-13.8663376043996
"540",-21.5054122932964,-23.1681593940162,-18.198791239522
"541",-6.17537628398582,-6.34286339079855,-0.152907410563972
"542",-30.7974333608968,-32.1505762940758,-34.0863643832646
"543",-3.10931143447231,-3.41731047670917,-3.74288057412145
"544",-19.4302990097993,-21.2716833588456,-22.7715852612516
"545",-6.26515927734217,-7.37477527136319,-8.85370480787731
"546",-19.7588779497008,-21.6885180077762,-22.2901128095441
"547",-15.2368400038312,-17.0624815227358,-16.320058920126
"548",-19.3748600684572,-21.2739229477118,-19.1926117010771
"549",-5.43933577127657,-5.65169389770324,-5.45739788408104
"550",-3.41652316657445,-5.20086534571442,-0.127563158652523
"551",-8.77080191412814,-9.43653589424581,-8.5719546437142
"552",-17.0699491268983,-16.8564733855947,-15.6108679911297
"553",-9.40085038414377,-11.3634437814777,-5.25079086328825
"554",-34.2323737542827,-31.4079998784054,-32.447743432125
"555",-19.9575820921097,-16.6310199737013,-17.7028854171439
"556",-10.5097379055582,-6.84436129032453,-6.63135802365833
"557",-38.3110274131889,-40.0687034731139,-37.789469010108
"558",-14.6273492211304,-13.7044197166485,-13.837461402628
"559",-17.1557696591472,-19.1314960213146,-8.97411320978796
"560",-4.96727136014664,-6.7559318211759,-7.0649402864859
"561",-41.0186575454978,-36.4599962796352,-28.5500217350824
"562",-6.42735594212089,-0.934703451666264,-2.9324960127426
"563",-15.8514138485672,-17.2896383572081,-19.0310802000943
"564",-35.6472375417354,-35.1837578882461,-36.7209722008171
"565",-5.96210622764081,-7.00735087912,-4.40751114142437
"566",-10.604207746043,-12.0929845862475,-12.0384244702166
"567",-20.6216189824078,-21.111290465277,-17.6786713411725
"568",-19.3762275044424,-20.9081756840577,-15.5428074706732
"569",-19.0705321340122,-20.7568899599921,-17.5803169108979
"570",-34.7377978868329,-21.6118936992371,-22.885234558789
"571",-9.87028230441382,-11.2547415690151,-9.33822174530206
"572",-21.3192241807909,-13.3491072278343,-14.3076667519858
"573",-23.6654930782678,-20.2599610797542,-20.9199985774257
"574",-19.657982542483,-20.0230099851447,-18.5830029937622
"575",-14.5299990886115,-12.3436291664068,-14.0336121931216
"576",-20.7602977109355,-22.6001763705214,-18.2613145042778
"577",-14.1395116520592,-15.4518969245999,-16.0138263909237
"578",-7.6024837321446,-9.53640900581966,-9.7368022251475
"579",-3.19154276302952,-4.0427778573821,-4.26357606322517
"580",-24.3172114336674,-26.1300568782505,-22.9859204959043
"581",-25.382618576399,-26.6274599259974,-27.3889525355238
"582",-8.77533330195863,-9.18692399063803,-8.39709221583713
"583",-26.4856472636401,-28.159220663119,-25.0417677831758
"584",-4.38476134042012,-3.9041204772819,-3.07900033678463
"585",-15.2666895839941,-17.0846290091951,-13.5841833114852
"586",-24.109282855353,-25.3937136242945,-22.3755224525745
"587",-11.7334955160832,-13.6910579674159,-15.6843735164252
"588",-28.338794580289,-29.8597601807015,-25.7883447932691
"589",-11.230278727388,-6.60820671208659,-8.47614906269552
"590",-21.2545118249291,-22.9148225094764,-18.0585465290988
"591",-10.2604708480452,-9.46177690792089,-11.3864908793721
"592",1.38384730528091,2.29485527315238,0.342859243096813
"593",1.65504855004092,0.634112050745579,0.0535917491471105
"594",-16.9526296064343,-18.461145923095,-11.2894922782428
"595",-36.17513142853,-38.0651123647194,-39.0713243906434
"596",-14.3047277111326,-16.2971228691901,-9.74884958654935
"597",-11.5764333373439,-13.2136504545158,-8.00043036431026
"598",-6.61864760356901,-8.22323602816114,-8.43785217238546
"599",-18.4845470259927,-19.5064160143384,-8.43993596348253
"600",-10.6416957793402,-6.71025545805143,-7.2192930710978
"601",-6.50388268745894,-8.46093720051004,-5.62443169849977
"602",-9.21725471150357,-7.38084720380172,-9.22960186210971
"603",-23.4734029681431,-25.4435809756058,-23.1384944402154
"604",-8.98309178642128,-9.38600274436375,-6.1719471161956
"605",-11.7854353469984,-13.779036613641,-9.6706631149124
"606",-6.59186961538065,-4.84722845968344,1.70613568092811
"607",-12.3974600987333,-12.9103786400654,-10.3896512471795
"608",-31.6989256242151,-31.5923096839625,-32.4916771308981
"609",-6.71955808594418,-8.53448452488403,-3.44070464449225
"610",-23.4293251555953,-23.2702183484579,-17.3008844393846
"611",-35.1630731178952,-36.8821718353583,-28.1340245515888
"612",-1.74295694429372,-0.458897566883261,1.23073281808626
"613",-15.3542357234018,-14.0989048692703,-14.0127629468472
"614",-3.5519191875037,-1.54553527546601,-3.54442696869547
"615",-18.1638406506617,-20.1618977201666,-18.6947753716223
"616",-21.8855473727159,-23.5839917791937,-18.3155618208704
"617",-9.93906266672177,-11.0886423591119,-8.3880395106121
"618",-29.3049095152061,-30.4544507204364,-29.8603761171103
"619",-15.4684723152575,-17.4177184763706,-18.2411581749171
"620",-11.2319631221239,-12.9789912768301,-14.976697066425
"621",-13.7359997320908,-14.9100085135542,-10.8210760567511
"622",-5.92304944164328,-6.44929939984711,-4.32354489774043
"623",-18.872553734281,-13.487712829266,-13.9442742232693
"624",-28.5341279088301,-30.2976262071458,-27.3446797026531
"625",-20.2015711434106,-21.8265146770147,-17.1599639675212
"626",-6.76286439051248,-8.38284614001491,-5.38784373166509
"627",-8.86022839660967,-6.02428676166042,-6.46695562066477
"628",-11.5241155582081,-11.5841425203805,-11.6125929694181
"629",-11.9011763112672,-12.0849781889531,-12.5414376960311
"630",-5.55429519522617,-7.52087878282306,-3.01728928522787
"631",-10.3456886224906,-11.2798426831773,-11.4546308141162
"632",-15.5845100865455,-13.4137987716775,-13.1807143364702
"633",-19.3973467147387,-20.6924722334491,-15.3087505511648
"634",-11.7293480117712,-10.9002746594605,-9.76644895852675
"635",-10.582274764215,-12.5656588393805,-4.54710901926451
"636",-20.9563760501836,-21.9956395446791,-15.604320954966
"637",-20.4404145237764,-20.2473697890962,-19.0607145573206
"638",-22.7149030101351,-24.1946668125879,-24.2327146208244
"639",-7.24060682477848,-8.33114617523419,-10.3174171684685
"640",-21.0609760133183,-22.536897851629,-22.329371347363
"641",-21.1606358563979,-21.1077594805017,-13.5494684002258
"642",-8.91234274190664,-9.45677146425524,-11.0518162999924
"643",-29.8044481475692,-24.3579826098724,-19.402017293896
"644",-20.7048686580333,-19.9265551025624,-21.2460893785361
"645",-3.1355239625875,0.164053361129285,-1.77475749397433
"646",-19.6284661548581,-20.5009039092679,-18.0921481506855
"647",-13.1904731340461,-15.1014521070499,-10.2886900093643
"648",-3.57226391606877,-4.7577586436739,-6.74960798965649
"649",-20.5850561070776,-22.12940701429,-15.2824581293469
"650",-38.5154495382169,-35.7555812446575,-36.918320768886
"651",-2.50922695311816,-2.96845007487573,-2.45336659997919
"652",-20.8113923234004,-16.9582326248419,-12.9168602016123
"653",-9.56305775366324,-11.0353081265211,-7.88030016986458
"654",-31.8861946289495,-33.3731312233114,-32.3447542641021
"655",-5.23641825046075,-3.56901262855297,-2.62683366473589
"656",-23.3558396490115,-24.7746965546536,-23.9409660395859
"657",-4.66795687125593,-4.89294551746294,-0.462528410919826
"658",-11.586223241182,-13.5481609911122,-5.75598046560443
"659",-15.8875467859718,-17.7657305369893,-12.3872378107157
"660",-19.6383210675974,-20.9220953828685,-14.2220085541693
"661",-9.73996934994879,-11.6212062220476,-9.98711274939634
"662",-6.71547652952517,-8.64903977083744,-9.2885717919811
"663",-19.6768016696716,-19.8865311823928,-21.8847941639379
"664",-6.79297146158261,-8.27955418660807,-3.37473647137437
"665",-12.9555687850442,-12.8598358254126,-12.5250472279644
"666",-12.0467892624529,-10.1029964031146,-10.9066961105489
"667",-21.1879897647431,-22.3069873707892,-19.2035070136124
"668",-19.0692938404374,-18.8520806139179,-20.798611375607
"669",-12.0195296829445,-12.9273047481311,-12.4606978011575
"670",-7.46641548129577,-7.96295084048725,-9.95921582442525
"671",-17.4964199691505,-19.0438639712839,-11.686193827105
"672",-17.6034577551251,-14.615684702668,-12.6454792810531
"673",-22.040248848641,-23.666368467311,-22.9470851512841
"674",-17.336348940904,-19.1500334178188,-20.2376545875915
"675",-19.2677180788536,-20.8838231260661,-17.5528504025879
"676",-19.8649479268359,-21.4516792666676,-22.9435706378829
"677",-27.4458783549874,-28.3125789794386,-30.3112045661318
"678",-11.8931044271466,-13.1177671786109,-10.7932378117691
"679",-5.24057097567445,-1.11083303168941,-2.60004343061775
"680",-13.1163875486323,-11.7884319764975,-10.6899477161084
"681",-14.867123258576,-16.8427590552861,-12.0447750879626
"682",-23.0626575323137,-20.4516766569984,-13.6726989517643
"683",2.10125223097234,3.60224232633606,2.50906738064164
"684",-25.3999702838505,-27.2549498171307,-25.5880379746174
"685",-20.0804752266099,-21.7927684094413,-11.0032100803737
"686",-12.6835566589347,-13.9632383601142,-7.90770381559437
"687",0.531552983703907,0.00241817221820106,0.341448950997254
"688",-22.5467364784711,-21.5155869634093,-14.3412942290574
"689",-20.3055406300695,-21.7132760567037,-10.4616931260737
"690",-15.4884576459038,-11.7625906995857,-12.1984237902005
"691",-14.3682363272019,-15.0279393771996,-9.45233621936237
"692",-13.8571637095075,-15.8549388651662,-12.2789685783854
"693",-23.4187250363392,-24.9800315498527,-23.9760450516361
"694",-6.68245093340719,-1.28901868263626,1.84214101025025
"695",-17.106773491191,-18.0754919586878,-12.6420515858167
"696",-26.7533959591549,-23.8063310398427,-22.0396188282973
"697",-14.3050883277675,-15.6151822218965,-12.6371805887609
"698",-8.82765173113639,-4.85038561484023,-2.82421118556708
"699",-13.4766547217566,-13.5266972933295,-15.3882952531941
"700",-20.8417838972085,-16.1806137125851,-15.907908608425
"701",-13.907160692838,-12.5095668673844,-10.8186750681565
"702",-25.1788308869093,-23.6904261230082,-24.8553026777066
"703",-27.6051621907357,-26.5191101149693,-28.4032590979224
"704",-3.61257769362612,-5.57575265226137,-4.28074784718055
"705",-12.3058558770293,-7.56063466444892,-4.21012742285477
"706",4.64958651645608,2.69193353720783,4.97420701619786
"707",-9.46178540263664,-11.2637332063753,-6.0682330479993
"708",-37.8291365918115,-37.3472620791839,-36.2325532411904
"709",-8.19311096590684,-10.1641257881982,-1.74823922811502
"710",-36.6197772512625,-36.6385455734606,-38.5159018626371
"711",-10.5569085874,-8.81953568534465,-3.38937130400777
"712",-21.6520935379,-19.1364626593277,-15.4171566376581
"713",-23.5924476976953,-25.5905877352171,-26.09900749058
"714",-14.4899825219182,-16.3511181312537,-16.0772216960232
"715",-20.6477945946587,-18.4368200256509,-10.9869260469062
"716",-21.3870128211971,-22.7912722654818,-23.4625818623812
"717",-22.2949371874632,-21.8653192714244,-12.1800661907534
"718",-34.1836844339409,-36.1755435646973,-37.3303956434623
"719",-10.1867497845208,-8.96397646763997,-9.89739364128841
"720",-8.34700094127777,-7.40183880313321,-2.77492766533921
"721",-19.0247078310653,-18.8934933401824,-13.087715181653
"722",-5.1939083033045,-6.38365532533186,-3.92184865995495
"723",-27.0403092667883,-29.0127773152655,-25.2822931737291
"724",-13.2191892832006,-14.3358705748488,-13.1320199449589
"725",-29.0159677363622,-30.8654878547502,-25.9064866602535
"726",-18.6513737114442,-20.5876833668562,-16.6976402595737
"727",-13.2266698749009,-11.7460811949014,-13.5364052227121
"728",-13.6518626049503,-13.9992488868712,-12.5132999548594
"729",-19.2795105854999,-20.0515852933723,-18.9266944399774
"730",-22.4048167643683,-23.0012171969886,-11.2385294408468
"731",-18.1444080620368,-20.0238682325053,-19.9373256489543
"732",0.368234744572684,-1.27199118325444,-0.244329477345542
"733",-8.04112070650961,-8.3388218772405,-6.31790403615475
"734",2.26145137425222,0.950077220879186,1.03098945562401
"735",-13.0183533754476,-14.8413340107904,-10.1376406797393
"736",-18.5369537811882,-16.7451828770519,-18.4049692028534
"737",-5.80793405077465,-7.64756882621371,-6.06348100315326
"738",-18.881682986112,-18.0316184566717,-17.4318629671449
"739",-19.7307856130112,-21.3619529030068,-18.2117767934876
"740",-10.5714113461534,-10.7358098995723,-11.9049228229508
"741",-4.70849143760503,-3.23375254402535,-5.14024823026454
"742",-19.765556410085,-21.5281894184878,-22.1255989132864
"743",-34.6334771879114,-31.1390639404904,-26.9168921984197
"744",-13.6089771857128,-15.3736953886363,-13.6069816851616
"745",-19.1963856144712,-20.7525077497877,-15.842839535691
"746",-34.9218516044884,-36.9165594361924,-34.3211227855235
"747",-3.98344738489466,-4.59669132341585,-1.98419572762788
"748",-25.6319205586676,-27.5018416573705,-20.8490623834384
"749",3.46154114759954,3.38567413592572,8.65353117450025
"750",-25.179502428848,-26.8513231127536,-25.1543672000549
"751",-11.3731904844617,-13.3726283244145,-13.4311811453502
"752",-17.1454361074419,-18.7292713740988,-6.67327590041146
"753",-20.7336300944497,-22.6654958204699,-18.3085255393654
"754",-14.684831387165,-16.1802431080796,-14.3399418616405
"755",-19.1443018794522,-18.5966345719456,-17.8035878804177
"756",-25.4332065761786,-27.2230623382106,-27.3661532025251
"757",-16.9551136948265,-17.7883727599131,-14.6468866524005
"758",-9.95506291196116,-3.10380898028224,-2.98265271138101
"759",-13.6633709084255,-15.5996250342151,-16.8462624421254
"760",-28.9533600683842,-30.6066205539915,-32.4092783826683
"761",-25.2602227938523,-24.9396786386404,-18.0171471457522
"762",-5.33713594460104,-6.23083649193256,-8.21471149474753
"763",-14.4375562416374,-14.864195814814,-14.2988174122
"764",-5.27769403299014,-5.76829565039457,-7.69256707682915
"765",3.01404214426793,1.95423389773734,1.72221736778464
"766",-28.9975711887397,-25.8938324599851,-17.3086096213951
"767",-13.5260323490761,-11.4936988325606,-13.1484156623921
"768",0.408622538446137,-0.879364292622524,1.48056347761958
"769",-26.2780893227858,-22.4913873576964,-24.3129949246039
"770",-17.5273324606238,-18.6262605135251,-17.8257387209297
"771",-15.1935606248232,-15.9960782632926,-16.5859696308242
"772",-9.36410479954603,-11.1915924275635,-7.70364893626311
"773",-39.3257101449173,-34.2882584652322,-36.2877516430482
"774",-16.7850063995488,-17.2766817265492,-12.7259574731114
"775",-0.897855648488566,-1.32312709041516,-1.32814813874655
"776",-24.5002192834345,-26.4117255729246,-23.601222754539
"777",-22.2587438054509,-18.4592708809008,-20.0042265740697
"778",0.582711205644411,-1.41720390481629,0.0627619557312338
"779",-11.6300714828859,-12.1536311825822,-13.3429761580704
"780",-19.382830680626,-20.4441236328835,-17.6002796586126
"781",-8.4842252816244,-9.43654464666492,-11.3996048913995
"782",-28.5132238867971,-28.4742014339594,-28.0370195587151
"783",-6.10715382080799,-5.63307861176557,-3.17299568484945
"784",-24.7209627224648,-26.6813590588673,-26.7980384933648
"785",-3.33220960475931,-5.31186713860733,-2.72140141767039
"786",-15.9264000319763,-17.8670388372774,-14.247860543714
"787",-19.7922365607494,-16.9251369631639,-18.8022602865667
"788",-2.38608091863156,-4.2061237404516,-3.05348726908373
"789",-0.678230488924784,-0.0536455663151028,-0.143843435185773
"790",-7.49766650498346,-8.71347865713333,-7.19296329203134
"791",-21.7230031760323,-21.656633420767,-21.1741624074289
"792",-21.2485568719634,-19.954374185275,-10.8487632903857
"793",-14.055669670459,-13.8040187958207,-7.93591312224716
"794",-3.97373729048781,-5.96353081346478,-4.5953167247945
"795",-9.75250387104467,-10.889880472861,-11.0415771158555
"796",-25.6174298498828,-26.0559161558973,-14.3653740465003
"797",-34.3990944240972,-36.2165794667197,-33.7081709555851
"798",-4.22877913722803,-5.92816974172268,-3.23625965387583
"799",-14.7094421415234,-16.5363740314954,-16.8123305864719
"800",-12.940933718708,-14.8643470799454,-6.36547736438404
"801",-14.7781425563445,-14.8535395359842,-13.6033215180856
"802",-22.3194684944805,-23.1938192622073,-22.0662852766707
"803",-15.3892646462464,-16.0317427542048,-15.7936712996584
"804",-9.42000639241441,-11.0929430436218,-10.9091432461919
"805",-11.4584391450862,-13.4578082973632,-14.4935837807973
"806",-15.6415222467814,-17.3814276694781,-17.708422658339
"807",-19.7302136186474,-18.9315047771204,-20.8247428322793
"808",-3.66946855599457,4.64714019277722,11.5754719056427
"809",-28.881504309865,-28.1728500032235,-28.198523139598
"810",-24.0653678381305,-24.8611898053809,-24.089517384902
"811",-42.3738898960572,-33.9299788471014,-21.8046297262765
"812",-13.1420115462251,-14.8412304795968,-11.5661867517042
"813",-11.1922294384817,-13.1808397281888,-10.3571887508625
"814",-18.0416071904264,-20.024631380129,-19.1907343962489
"815",-24.5228035207458,-24.3362857887932,-22.535565400783
"816",-16.1738339116099,-16.3454822690578,-15.3289983305334
"817",-14.8892442767809,-16.7697836797158,-16.9708926961657
"818",-11.2208800917179,-13.2205047544159,-13.3867334747968
"819",-15.2008181513903,-15.6367725391349,-11.326011382028
"820",-3.67657603913573,-4.50758975420023,-4.66601558135028
"821",-7.86497804801026,-9.85931150444484,-7.66069434541719
"822",-17.4441133958469,-18.2040587443306,-12.2814521610079
"823",-8.48893829593256,-8.91303677869628,-8.11414239753996
"824",-24.5709332843046,-23.4612421719169,-21.6398878766786
"825",-14.2194296545646,-16.1049915817535,-12.2861372211918
"826",-16.2628951529191,-17.6672007116955,-19.6523309119391
"827",-34.1976680386968,-31.2526790451984,-25.5764711905435
"828",-16.6178718892702,-15.6359592703768,-14.9127972703199
"829",-3.26624221109376,-3.06865937930594,-2.42857764617072
"830",-16.5653523478686,-13.0309146404455,-13.113589024331
"831",-19.6675739314572,-20.4125375700139,-20.8222793863687
"832",-20.6189932954549,-22.609163555945,-12.6604985611735
"833",-9.17289126240035,-9.77463582172938,-11.5148306939614
"834",-29.5777863560932,-31.4243545767581,-21.9897386037389
"835",-6.75768627938049,-4.07514759669794,-1.76583504805239
"836",-27.3803381104536,-28.4256540213919,-24.4550790721933
"837",-23.1079056051622,-20.5263397216109,-22.5258205628997
"838",-21.8226481758365,-23.8226405601163,-23.8841515290917
"839",-18.4132309619065,-18.5929505541782,-20.2108518335859
"840",-16.0066284731158,-12.3018685278436,-9.5647839648176
"841",-19.6480012027205,-21.2862428726535,-23.1739517453572
"842",-7.67645196694655,-9.11288074907024,-4.22634593368839
"843",-8.3778629825342,-10.3744400481368,-10.1968498094359
"844",-33.0694052162558,-33.6379816339521,-35.2046808962964
"845",-11.1928210562287,-12.2971822966099,-9.0684449781881
"846",-16.6662488828014,-18.2924029611384,-13.9262033369215
"847",-17.7692517229075,-19.6601707884745,-13.835577902297
"848",-36.9208587888623,-38.4087528580261,-19.9145890963043
"849",-26.7306194402152,-21.3373270974037,-6.62076277474812
"850",-29.8281589208318,-26.0058985459948,-22.2634871532547
"851",-11.1668292697823,1.90258113294041,-0.083128900906293
"852",-5.79483226884625,-7.29845254785778,-6.7396108739966
"853",-16.5786547316824,-18.464975644269,-17.4245054561366
"854",-13.7165798194025,-14.6943481756557,-12.8182354815686
"855",-11.7077329151614,-13.1727195459483,-12.1598862183914
"856",8.89255737649071,9.35242593929114,7.40149806662649
"857",-4.93169454180896,-3.43152502423693,5.58137540333463
"858",-44.0042044690545,-45.6817984703091,-47.4933616531212
"859",-33.281788849653,-22.2682357501514,-23.8347290010482
"860",-19.0324928590704,-20.5293325790112,-15.6451300660835
"861",-6.2816309826326,-6.20249915397984,-8.09408536441489
"862",-9.30057832492738,-9.62157438725952,-6.54780792858953
"863",-36.2649767867185,-37.3260678552567,-39.3232357349702
"864",-5.05846933988665,-5.7255260106736,-3.84666071172755
"865",-32.6405251323706,-32.9485407811422,-34.8954994217515
"866",-10.469513828941,-12.3080901674573,-10.668451367127
"867",-12.2363778817341,-12.7263129747694,-4.5477155634319
"868",-14.2252444286832,-15.689101447495,-13.5163693115539
"869",-8.89442157663876,-10.5162549770233,-10.3514666992704
"870",-8.52414640220753,-7.11142498311735,-6.06106594402373
"871",-13.7732651748749,-14.0278187477321,-14.029095503318
"872",-20.6159971872004,-22.3061512250016,-9.32966955977159
"873",-14.9549174918083,-7.24343810904602,-6.54210662011227
"874",-3.52463053299242,-4.24387173419906,-1.25270898627383
"875",-18.5249458225534,-18.7970583321636,-5.68912993684656
"876",-29.5944057825804,-30.3022656893295,-32.300769464485
"877",2.30014552924238,0.349185618685152,2.93215624666343
"878",-26.3028871557712,-11.0724465052553,-10.2757121303043
"879",-14.7837102886157,-15.2291588455159,-12.6221161443652
"880",-18.6885795372661,-18.28386838987,-15.0624696787048
"881",-9.59225125432262,-11.1766430425909,-3.37354051993275
"882",-9.92023689758692,-11.5919507944185,-8.29332323794302
"883",-11.3253718623257,-13.2454648950629,-10.0600451932885
"884",-33.8114448988019,-32.8304007146622,-33.111673060612
"885",-11.9297144820545,-13.8204166333811,-11.345330564235
"886",-9.28235910721337,-9.84538279473669,-8.05345899772299
"887",-26.8683980905186,-27.6680975018128,-22.7913609037219
"888",-33.3171021282386,-35.0670991321213,-36.6401320378762
"889",2.24900666385458,0.926123492945202,1.74554479928889
"890",-18.5763842438389,-18.1521589807707,-14.0928279447976
"891",-22.9709831104666,-24.2929174023247,-24.2362632195085
"892",-8.52154994914874,-7.95994720229495,-6.33257379165254
"893",-34.6747688445629,-35.9294731423681,-36.9172897969634
"894",-8.21047394158714,-8.3184326283976,-9.19651997445859
"895",-0.869673970789494,0.0384765639411491,0.13994300365785
"896",-5.43482794648459,-5.72660368144691,-6.86912239722588
"897",-23.2976412804633,-16.2189658508363,-16.4093556096309
"898",-3.93143144467956,-5.20598893559746,-1.49116335305801
"899",-6.40690043994476,-7.65528291530288,-9.62459437760057
"900",-8.48891925501367,-10.092031618673,-7.70622454237312
"901",-10.9976359836228,-10.0664301185494,-6.85429891636855
"902",-7.92462375383007,-9.86432659386974,-1.3528859140202
"903",-8.81872053365248,-5.65819189829231,-7.65459186363463
"904",-27.4024018326351,-27.0990598859359,-28.2708480315825
"905",-17.328903412367,-17.7294101231469,-5.76318962972957
"906",-27.5458268134028,-27.4689760783955,-23.0786684442118
"907",-11.015517053905,-13.0146891162695,-14.2167762509763
"908",-22.6505315028374,-23.9463383695461,-10.2622500573035
"909",-2.77646746010287,-2.39620421241983,-1.23380323127802
"910",-17.578973950685,-18.1782100313231,-16.5641398095397
"911",-4.78924536108882,-6.07945416507386,-2.11726997032678
"912",-19.519812375991,-20.1156622510032,-17.8773266960741
"913",-26.1334673113917,-25.7936411629439,-26.3196044013135
"914",-13.9050449592481,-15.8222049341248,-12.8967738910908
"915",-43.9910247371067,-45.8857808182318,-38.8461965878093
"916",-23.3029495088906,-24.3261469484258,-12.124618666572
"917",-20.9323001386291,-21.0265259457998,-18.1721908506314
"918",-0.594914782438755,-1.03001763077318,-0.444403476804489
"919",-6.92281261788719,-7.82050061563349,-3.59248144847695
"920",-14.1179252016202,-15.0409736982918,-16.7822716739346
"921",-25.4180638465113,-24.5900076426837,-20.9624428211659
"922",-14.1175253619453,-13.6557037756383,-12.8101664002576
"923",-20.047591761527,-20.8678228951082,-15.7494656594441
"924",-24.0679950335653,-25.4525022408903,-23.4578092545855
"925",-7.33309930683201,-5.68711271629729,-6.62105896850235
"926",-4.98324558145955,-6.98272406908139,-1.86343913847033
"927",-19.5147020043724,-19.4829878403924,-15.7239540215146
"928",-1.4273056208158,-1.88849492684336,3.39072518563303
"929",-16.1126268849013,-17.2950282733052,-12.9228766830654
"930",-13.2620795162084,-15.1517076058627,-6.35631583341249
"931",-26.8926919870688,-28.4758801714338,-17.2411411345227
"932",-4.77091723063825,-6.70293896509973,-1.66963742206494
"933",-9.32989997243039,-7.44539044054993,-9.4087494601969
"934",-28.916025564807,-28.51568627408,-21.1309816673009
"935",-13.6521130432466,-14.120930482408,-13.5620931695073
"936",-30.034754441424,-29.9950049467246,-16.8549375689654
"937",-22.2488080381575,-23.6982016328376,-22.8953362189163
"938",-1.93877386056988,-2.25165756610433,-3.33608566446656
"939",-25.6961391791068,-27.6939398879056,-15.8751886771636
